ID, RESTAURANTE, PISCINA, PARQUEADERO, WIFI, TV, H24
 15062,1,1,0,1,1,0
 15063,0,0,1,1,1,1
 15064,1,0,0,1,1,1
 15065,0,0,1,1,0,1
 15066,0,0,0,1,0,0
 15067,1,1,0,1,0,0
 15068,0,1,0,1,1,0
 15069,1,0,0,1,0,1
 15070,0,1,0,1,1,0
 15071,0,1,1,0,0,0
 15072,1,0,1,0,0,1
 15073,0,1,1,1,1,0
 15074,0,1,1,0,0,0
 15075,0,0,1,1,1,0
 15076,1,0,1,1,1,1
 15077,0,0,0,0,0,0
 15078,0,1,1,0,0,0
 15079,1,0,1,1,1,0
 15080,0,0,1,1,1,1
 15081,0,1,1,1,1,0
 15082,1,1,0,1,1,0
 15083,0,0,0,0,0,0
 15084,0,1,1,0,1,1
 15085,1,0,1,1,0,1
 15086,1,1,0,1,0,0
 15087,1,1,1,1,0,1
 15088,0,1,1,0,1,1
 15089,1,1,1,1,0,0
 15090,1,0,0,1,0,0
 15091,1,0,0,1,1,1
 15092,1,1,0,0,0,1
 15093,0,0,0,0,0,1
 15094,1,1,0,0,1,0
 15095,0,0,0,0,0,1
 15096,1,0,0,1,1,1
 15097,1,0,0,0,0,1
 15098,1,1,0,1,0,1
 15099,0,1,1,1,1,1
 15100,1,1,0,1,1,1
 15101,0,0,0,0,1,0
 15102,0,0,1,0,1,1
 15103,0,1,0,1,1,1
 15104,1,0,1,0,0,1
 15105,1,0,1,0,0,1
 15106,0,1,1,1,0,0
 15107,1,0,0,1,0,1
 15108,0,0,1,0,1,0
 15109,1,0,1,0,0,1
 15110,1,1,0,1,0,0
 15111,1,1,0,1,0,0
 15112,1,1,1,1,1,1
 15113,0,1,1,1,0,0
 15114,1,0,0,0,0,1
 15115,0,0,1,0,1,1
 15116,1,0,0,0,1,0
 15117,0,0,0,0,1,1
 15118,0,0,0,1,1,1
 15119,0,0,0,1,0,1
 15120,0,1,1,1,1,0
 15121,0,1,1,0,1,1
 15122,1,1,0,1,1,1
 15123,0,1,1,1,1,1
 15124,1,1,1,0,1,1
 15125,1,0,0,0,1,1
 15126,0,0,0,0,0,1
 15127,0,1,1,0,0,1
 15128,1,1,0,1,0,1
 15129,0,1,1,1,1,1
 15130,0,1,1,0,0,0
 15131,1,1,0,0,0,0
 15132,1,1,1,1,1,1
 15133,0,0,1,1,1,0
 15134,1,1,0,0,0,1
 15135,1,1,0,0,0,1
 15136,1,1,0,1,1,0
 15137,1,1,1,0,0,0
 15138,0,0,0,0,0,0
 15139,0,1,0,1,1,0
 15140,1,1,1,0,1,0
 15141,0,1,0,0,1,1
 15142,1,1,0,1,0,0
 15143,0,1,0,0,1,0
 15144,1,1,1,0,0,0
 15145,1,1,1,1,0,0
 15146,0,0,1,0,0,0
 15147,1,1,0,1,0,1
 15148,0,0,1,1,0,1
 15149,0,0,1,1,0,1
 15150,1,0,0,1,1,1
 15151,1,0,1,1,1,0
 15152,1,0,0,0,0,1
 15153,0,0,1,0,0,0
 15154,1,0,0,1,1,0
 15155,0,0,0,0,0,1
 15156,1,0,1,1,1,0
 15157,0,0,0,0,0,1
 15158,0,0,1,1,0,0
 15159,0,1,1,1,1,1
 15160,0,1,0,0,1,1
 15161,1,0,1,1,0,1
 15162,0,0,1,0,0,1
 15163,0,1,0,0,0,0
 15164,0,1,0,1,1,1
 15165,1,1,0,0,1,1
 15166,0,0,0,0,1,1
 15167,0,1,1,1,0,1
 15168,1,1,0,1,0,1
 15169,1,0,1,1,0,0
 15170,1,0,1,1,1,1
 15171,1,0,0,1,0,0
 15172,1,0,0,0,0,0
 15173,0,1,0,1,0,1
 15174,1,1,0,0,0,1
 15175,1,0,0,0,1,1
 15176,1,1,0,1,0,1
 15177,1,0,0,0,0,0
 15178,0,0,0,0,0,0
 15179,1,0,1,0,1,0
 15180,1,1,1,1,0,0
 15181,1,1,1,0,1,0
 15182,1,0,0,1,1,1
 15183,1,0,0,1,0,0
 15184,1,0,1,1,1,1
 15185,1,1,1,0,0,1
 15186,0,0,0,0,0,0
 15187,0,0,1,1,1,0
 15188,0,1,0,1,0,1
 15189,0,1,1,0,0,1
 15190,1,1,0,1,1,0
 15191,1,1,0,1,1,0
 15192,1,1,0,0,0,0
 15193,1,0,1,1,0,0
 15194,0,0,0,0,1,1
 15195,1,1,0,1,0,0
 15196,1,0,1,1,1,0
 15197,1,1,1,1,0,0
 15198,1,0,0,1,1,0
 15199,1,1,0,0,0,1
 15200,1,1,0,1,0,1
 15201,1,1,0,0,1,1
 15202,0,0,1,0,1,0
 15203,0,1,1,0,0,0
 15204,1,0,1,0,1,0
 15205,1,1,1,0,1,1
 15206,1,1,0,0,0,1
 15207,1,1,0,0,0,1
 15208,0,0,0,1,1,1
 15209,0,1,1,1,1,1
 15210,0,0,1,0,0,1
 15211,1,1,1,1,0,1
 15212,0,0,1,1,0,1
 15213,0,0,0,0,1,0
 15214,0,1,1,1,0,1
 15215,1,0,0,1,1,0
 15216,0,1,1,0,0,1
 15217,1,0,0,0,1,1
 15218,1,1,0,1,1,1
 15219,1,1,0,1,0,1
 15220,1,1,0,1,0,1
 15221,0,1,0,1,0,1
 15222,1,1,1,0,0,0
 15223,1,0,0,1,1,1
 15224,1,0,0,0,0,1
 15225,1,0,1,0,1,0
 15226,1,1,1,0,0,1
 15227,0,0,0,1,1,1
 15228,0,0,1,1,0,0
 15229,0,0,0,0,1,1
 15230,1,0,0,1,1,1
 15231,0,1,0,0,0,1
 15232,1,1,0,1,0,1
 15233,1,1,1,0,1,0
 15234,1,0,1,1,0,0
 15235,1,1,0,1,1,1
 15236,1,0,0,1,1,1
 15237,1,0,0,1,0,0
 15238,0,0,1,0,1,1
 15239,1,1,1,1,1,0
 15240,0,0,0,0,1,1
 15241,0,0,1,1,0,0
 15242,1,0,1,1,0,1
 15243,1,0,0,0,1,1
 15244,0,0,0,1,1,0
 15245,1,0,0,0,1,0
 15246,0,1,1,0,0,1
 15247,0,1,0,1,1,0
 15248,0,0,1,0,0,0
 15249,0,0,1,1,0,0
 15250,1,1,0,1,1,0
 15251,0,1,1,1,1,0
 15252,1,0,0,1,0,0
 15253,1,0,1,0,0,0
 15254,1,0,0,1,0,0
 15255,1,1,0,0,0,0
 15256,1,0,1,1,1,1
 15257,0,0,0,0,1,0
 15258,0,0,1,1,1,0
 15259,0,1,1,0,1,1
 15260,1,0,0,1,1,1
 15261,0,0,0,0,1,0
 15262,0,1,0,0,1,1
 15263,1,1,1,1,0,1
 15264,0,0,1,0,0,0
 15265,0,1,0,0,0,0
 15266,0,0,1,0,1,0
 15267,1,0,0,0,1,0
 15268,1,1,1,1,0,1
 15269,0,1,1,1,1,0
 15270,1,1,1,1,0,0
 15271,0,1,1,1,0,0
 15272,0,1,1,1,1,0
 15273,0,0,1,0,0,0
 15274,1,1,1,1,1,0
 15275,1,1,0,0,1,0
 15276,0,0,0,1,1,1
 15277,1,1,1,0,1,0
 15278,1,1,1,0,0,1
 15279,1,0,1,1,0,1
 15280,1,0,0,0,0,0
 15281,0,1,0,0,1,1
 15282,1,1,0,0,0,0
 15283,1,0,0,1,0,1
 15284,0,0,0,0,1,0
 15285,1,1,0,0,0,1
 15286,0,0,0,0,1,1
 15287,0,0,0,0,0,0
 15288,1,1,1,0,0,0
 15289,1,1,0,1,0,1
 15290,1,0,0,0,1,1
 15291,0,1,0,0,0,0
 15292,0,0,1,1,0,0
 15293,0,1,1,0,0,1
 15294,0,1,0,1,0,1
 15295,1,1,0,0,0,1
 15296,1,0,0,0,1,1
 15297,0,0,0,0,1,0
 15298,1,1,0,1,0,0
 15299,1,0,0,0,1,0
 15300,0,0,0,1,0,1
 15301,0,1,0,0,0,1
 15302,0,1,1,0,1,0
 15303,0,1,1,0,0,0
 15304,0,1,1,0,1,1
 15305,0,1,1,1,1,0
 15306,0,1,1,0,1,1
 15307,1,0,1,1,1,0
 15308,1,1,0,0,1,1
 15309,0,0,0,0,1,1
 15310,0,0,0,0,1,1
 15311,1,0,1,0,1,1
 15312,1,0,0,1,1,0
 15313,0,1,1,0,0,0
 15314,0,1,0,1,1,1
 15315,0,1,1,1,1,0
 15316,1,0,0,1,0,1
 15317,1,0,0,1,1,1
 15318,1,0,0,0,1,1
 15319,1,0,1,1,1,0
 15320,1,1,1,1,1,0
 15321,0,1,0,1,0,0
 15322,0,1,0,0,1,1
 15323,0,0,0,1,0,0
 15324,1,0,1,0,0,0
 15325,0,0,1,0,1,1
 15326,1,0,1,0,0,0
 15327,1,1,0,1,1,0
 15328,0,0,1,1,1,0
 15329,0,1,1,1,1,1
 15330,0,1,0,0,0,0
 15331,1,0,1,0,0,1
 15332,0,0,0,1,1,1
 15333,0,0,0,1,0,1
 15334,1,0,1,1,1,0
 15335,0,1,0,0,0,0
 15336,0,1,0,0,1,0
 15337,0,1,1,0,0,1
 15338,0,0,1,0,1,1
 15339,1,1,1,1,0,1
 15340,1,1,0,1,1,1
 15341,0,0,0,1,0,0
 15342,1,1,1,0,0,0
 15343,0,1,0,1,0,1
 15344,1,1,0,1,0,0
 15345,1,1,1,0,0,1
 15346,1,1,0,0,1,0
 15347,0,0,1,1,0,1
 15348,0,0,1,0,0,1
 15349,1,0,1,1,1,1
 15350,0,0,0,0,0,0
 15351,1,1,0,0,0,1
 15352,1,1,0,0,1,1
 15353,1,1,0,1,0,0
 15354,1,1,1,0,1,0
 15355,1,0,1,0,0,0
 15356,1,1,0,0,0,1
 15357,1,1,1,1,1,1
 15358,1,0,1,1,0,0
 15359,0,1,1,0,1,0
 15360,1,0,1,1,1,0
 15361,0,1,1,0,1,1
 15362,0,0,0,1,0,1
 15363,1,0,1,1,1,1
 15364,0,1,0,1,1,1
 15365,0,0,0,1,1,1
 15366,1,0,1,0,1,1
 15367,1,1,1,1,1,0
 15368,1,0,0,0,0,0
 15369,0,0,1,0,0,0
 15370,0,1,0,0,1,0
 15371,0,0,0,0,0,0
 15372,0,0,1,0,0,1
 15373,0,1,1,1,0,1
 15374,1,1,1,1,1,0
 15375,1,1,1,0,0,0
 15376,1,1,0,1,1,1
 15377,1,0,1,1,0,1
 15378,1,0,0,0,0,0
 15379,0,0,1,1,1,0
 15380,1,0,0,1,1,0
 15381,0,0,0,1,1,1
 15382,1,0,0,1,1,0
 15383,1,1,0,0,1,0
 15384,0,0,0,1,1,0
 15385,0,1,0,1,1,1
 15386,0,0,0,1,0,1
 15387,0,1,1,0,0,0
 15388,0,0,1,0,1,1
 15389,1,1,0,0,1,0
 15390,0,1,0,1,0,1
 15391,1,1,1,0,0,1
 15392,0,1,1,0,1,1
 15393,1,1,1,1,1,1
 15394,1,1,0,0,0,0
 15395,0,1,0,0,1,0
 15396,0,1,0,0,0,1
 15397,0,1,1,0,0,1
 15398,0,1,0,1,0,1
 15399,0,1,0,1,0,1
 15400,0,0,1,0,1,0
 15401,1,0,0,0,0,0
 15402,1,0,1,0,0,1
 15403,1,1,1,0,1,0
 15404,1,1,1,0,0,0
 15405,0,0,0,0,1,0
 15406,0,0,0,0,0,0
 15407,1,0,1,0,1,0
 15408,0,0,1,1,0,1
 15409,1,1,0,0,0,0
 15410,0,1,0,0,0,1
 15411,1,1,1,1,1,1
 15412,0,0,1,0,0,1
 15413,0,0,0,0,1,0
 15414,1,0,0,1,1,0
 15415,1,1,1,1,0,0
 15416,0,0,1,1,0,0
 15417,1,0,1,1,0,0
 15418,1,1,0,1,0,1
 15419,1,0,0,0,0,0
 15420,0,0,1,1,0,1
 15421,0,1,1,1,0,0
 15422,1,0,0,1,1,0
 15423,0,0,0,1,0,0
 15424,0,0,0,1,1,1
 15425,1,0,1,1,0,0
 15426,0,1,1,0,0,1
 15427,0,1,0,0,0,0
 15428,0,1,1,1,1,0
 15429,0,1,1,0,1,1
 15430,1,1,1,1,0,0
 15431,1,0,0,0,0,1
 15432,0,1,1,1,0,1
 15433,0,0,0,1,0,0
 15434,0,0,1,0,1,0
 15435,1,1,1,0,1,1
 15436,1,0,0,1,1,1
 15437,0,0,0,0,1,1
 15438,1,0,0,0,0,0
 15439,0,0,0,0,1,0
 15440,1,0,0,0,1,0
 15441,0,0,1,0,1,0
 15442,1,0,0,0,0,0
 15443,1,0,1,0,0,1
 15444,0,1,1,1,0,1
 15445,0,1,0,0,1,1
 15446,0,1,1,1,0,1
 15447,0,1,1,1,0,0
 15448,1,0,0,0,0,0
 15449,0,1,0,1,0,0
 15450,0,0,1,1,0,0
 15451,0,0,0,1,1,0
 15452,0,0,1,0,1,1
 15453,0,0,0,1,1,1
 15454,0,0,0,0,0,0
 15455,0,0,1,0,1,0
 15456,1,1,1,0,0,1
 15457,1,0,1,0,1,0
 15458,0,0,1,1,1,1
 15459,0,0,0,0,1,1
 15460,1,0,0,0,1,0
 15461,0,0,0,1,0,0
 15462,0,1,0,1,1,0
 15463,0,0,1,0,0,1
 15464,1,1,0,0,1,0
 15465,1,0,1,1,0,0
 15466,0,1,0,0,1,1
 15467,0,1,1,1,1,0
 15468,1,0,0,1,1,1
 15469,0,1,1,0,0,1
 15470,1,1,1,1,0,0
 15471,1,1,0,0,1,1
 15472,0,0,1,0,1,0
 15473,0,1,1,0,1,1
 15474,0,0,0,1,0,1
 15475,1,1,1,0,1,1
 15476,0,0,0,1,1,0
 15477,1,0,0,1,0,0
 15478,0,0,0,1,1,1
 15479,0,1,1,0,1,0
 15480,0,1,0,1,0,0
 15481,1,1,1,0,1,0
 15482,1,0,1,0,0,1
 15483,0,1,1,1,1,0
 15484,1,1,0,1,1,1
 15485,1,1,1,1,1,1
 15486,0,0,1,0,1,1
 15487,1,0,0,0,0,0
 15488,1,0,1,0,1,0
 15489,1,0,0,1,0,1
 15490,1,1,0,1,1,1
 15491,0,0,0,1,1,0
 15492,1,1,1,1,0,1
 15493,1,0,0,1,0,0
 15494,1,0,1,1,0,1
 15495,1,1,0,0,1,1
 15496,1,0,1,0,0,0
 15497,1,1,0,1,1,1
 15498,0,1,1,0,0,1
 15499,1,0,1,1,1,1
 15500,0,1,0,1,0,1
 15501,0,1,1,1,1,1
 15502,0,0,0,1,0,1
 15503,0,1,1,0,0,1
 15504,0,0,0,1,1,1
 15505,1,1,1,0,0,0
 15506,1,0,1,0,0,0
 15507,0,0,1,1,1,1
 15508,1,0,1,1,1,1
 15509,1,1,0,1,0,0
 15510,0,1,1,0,1,0
 15511,0,0,1,0,0,1
 15512,0,1,0,0,0,0
 15513,0,1,1,0,1,0
 15514,0,0,0,1,0,1
 15515,0,1,0,0,1,0
 15516,1,0,1,1,1,0
 15517,0,0,0,1,0,1
 15518,1,0,1,0,0,1
 15519,0,0,1,1,0,1
 15520,1,0,1,1,0,0
 15521,0,0,0,0,0,1
 15522,0,1,1,1,0,1
 15523,1,1,0,1,1,1
 15524,0,0,1,0,1,0
 15525,1,1,0,1,1,0
 15526,0,0,1,0,0,1
 15527,1,1,0,1,0,0
 15528,1,1,1,1,1,0
 15529,0,1,0,1,0,1
 15530,1,0,1,1,0,1
 15531,0,0,0,1,1,0
 15532,0,1,0,0,1,0
 15533,1,1,0,1,0,1
 15534,1,0,1,0,1,1
 15535,1,0,0,1,1,1
 15536,1,1,1,1,1,1
 15537,1,1,0,1,1,0
 15538,0,1,0,0,1,0
 15539,0,0,1,1,1,0
 15540,1,1,0,1,0,1
 15541,1,0,1,0,0,0
 15542,1,0,1,1,1,1
 15543,0,1,0,0,1,1
 15544,0,1,0,0,0,1
 15545,1,0,0,1,1,1
 15546,1,1,0,0,0,1
 15547,0,1,0,0,0,1
 15548,0,0,1,0,1,1
 15549,0,0,0,0,1,1
 15550,1,1,1,0,0,0
 15551,1,0,1,0,1,1
 15552,1,0,0,1,0,0
 15553,0,1,0,0,1,0
 15554,1,1,1,0,1,1
 15555,1,0,0,1,1,1
 15556,0,1,0,0,1,1
 15557,1,0,0,1,1,1
 15558,1,0,1,0,0,1
 15559,1,0,1,1,0,1
 15560,0,0,1,0,1,1
 15561,0,1,1,1,0,0
 15562,1,1,1,0,0,1
 15563,0,1,1,0,1,0
 15564,0,1,0,1,1,1
 15565,0,0,0,0,0,1
 15566,0,1,1,0,0,1
 15567,1,1,0,1,0,1
 15568,1,0,1,1,0,1
 15569,0,0,1,1,1,0
 15570,0,1,1,1,1,0
 15571,0,1,0,0,0,0
 15572,0,1,0,1,1,0
 15573,0,0,0,0,0,1
 15574,1,0,1,1,0,1
 15575,0,1,1,1,0,0
 15576,1,1,0,1,1,1
 15577,1,1,0,0,0,0
 15578,0,1,0,0,0,0
 15579,1,1,0,1,0,0
 15580,1,0,1,1,0,0
 15581,0,0,1,1,0,1
 15582,0,0,0,1,1,0
 15583,1,1,1,0,0,0
 15584,0,1,1,1,0,1
 15585,1,1,0,0,1,1
 15586,1,0,0,0,1,1
 15587,0,1,1,1,1,1
 15588,1,0,0,0,0,1
 15589,0,1,0,0,0,0
 15590,1,0,0,1,1,1
 15591,1,0,0,0,1,0
 15592,1,0,1,1,1,0
 15593,1,0,1,0,1,0
 15594,1,0,0,0,0,1
 15595,1,1,1,1,1,0
 15596,1,0,0,1,1,0
 15597,1,0,1,1,1,0
 15598,0,0,1,1,1,1
 15599,1,1,0,0,0,1
 15600,0,0,0,1,1,0
 15601,0,1,0,1,1,0
 15602,1,0,1,0,1,1
 15603,0,0,0,0,0,0
 15604,0,1,0,1,1,1
 15605,1,0,1,1,1,0
 15606,0,0,1,0,0,0
 15607,0,1,0,1,0,1
 15608,0,0,0,0,0,0
 15609,0,0,1,1,0,0
 15610,1,1,1,1,1,0
 15611,1,1,0,1,0,1
 15612,0,1,0,1,1,0
 15613,1,1,1,0,1,1
 15614,1,0,0,0,0,1
 15615,0,1,1,0,1,1
 15616,1,1,0,1,0,0
 15617,0,0,1,1,1,1
 15618,1,0,0,0,0,0
 15619,0,0,0,1,1,1
 15620,0,1,1,0,1,0
 15621,0,1,1,1,0,1
 15622,0,0,0,1,0,1
 15623,0,0,0,1,1,1
 15624,1,0,1,0,0,1
 15625,1,1,0,1,1,0
 15626,1,1,1,0,1,1
 15627,0,1,1,1,1,1
 15628,0,0,1,0,1,1
 15629,0,0,1,0,1,1
 15630,0,1,1,1,0,0
 15631,1,1,0,1,0,1
 15632,0,0,1,0,0,0
 15633,1,0,0,1,1,0
 15634,1,0,0,0,1,0
 15635,1,1,0,1,1,1
 15636,1,0,0,1,1,1
 15637,0,1,0,1,0,1
 15638,1,1,0,0,1,0
 15639,1,1,0,0,0,0
 15640,0,1,1,1,0,0
 15641,0,0,0,1,0,1
 15642,1,0,0,0,1,1
 15643,1,1,0,1,0,0
 15644,1,1,0,1,0,1
 15645,1,0,0,1,1,1
 15646,0,0,1,1,1,0
 15647,1,1,1,0,1,0
 15648,0,0,1,0,0,0
 15649,1,1,0,0,1,1
 15650,0,0,0,0,0,1
 15651,0,1,1,0,0,1
 15652,0,0,0,0,1,0
 15653,1,1,0,1,1,1
 15654,1,0,1,1,1,0
 15655,1,0,1,1,1,1
 15656,0,0,0,1,0,1
 15657,1,1,1,1,1,0
 15658,1,0,1,1,1,1
 15659,0,1,1,1,1,0
 15660,1,1,0,0,0,1
 15661,0,0,0,0,1,1
 15662,0,0,0,0,1,0
 15663,0,0,0,0,1,1
 15664,1,1,1,1,0,0
 15665,0,1,0,0,1,0
 15666,1,1,1,0,1,0
 15667,1,1,0,1,0,1
 15668,1,0,0,0,1,0
 15669,0,0,0,1,1,0
 15670,0,1,0,1,0,0
 15671,1,1,0,0,0,0
 15672,0,1,1,0,0,1
 15673,1,0,1,1,0,1
 15674,0,1,0,0,0,0
 15675,0,1,0,1,0,0
 15676,1,0,0,0,0,0
 15677,0,0,0,0,1,0
 15678,1,0,1,1,0,1
 15679,1,1,0,1,1,0
 15680,0,0,1,1,1,1
 15681,0,1,0,1,1,1
 15682,0,0,1,1,0,0
 15683,1,0,1,1,0,1
 15684,1,0,1,1,1,0
 15685,1,0,0,0,1,1
 15686,1,1,1,1,0,1
 15687,1,1,1,1,0,0
 15688,0,0,0,0,0,0
 15689,1,0,0,1,0,0
 15690,1,0,0,1,0,1
 15691,0,0,1,1,0,0
 15692,1,1,0,0,1,1
 15693,0,1,1,1,0,0
 15694,0,0,1,0,0,1
 15695,0,1,0,0,1,0
 15696,0,1,1,1,1,0
 15697,0,1,1,1,0,0
 15698,1,0,1,0,0,1
 15699,1,0,1,0,0,0
 15700,1,0,0,0,0,0
 15701,1,0,1,0,1,1
 15702,1,1,0,1,0,0
 15703,1,1,1,0,0,0
 15704,0,0,0,0,0,0
 15705,1,0,0,0,1,1
 15706,0,0,0,1,1,1
 15707,0,0,1,1,0,1
 15708,0,1,0,0,0,1
 15709,1,1,1,0,1,0
 15710,1,0,0,1,0,1
 15711,0,1,0,0,0,0
 15712,0,1,0,0,1,1
 15713,1,0,0,0,1,0
 15714,0,1,0,0,0,1
 15715,0,1,0,0,1,0
 15716,1,1,0,1,0,1
 15717,1,1,1,1,1,0
 15718,1,0,1,1,0,0
 15719,0,0,1,0,1,0
 15720,0,1,1,0,1,1
 15721,1,0,0,1,1,1
 15722,0,0,1,1,0,1
 15723,1,1,1,0,0,1
 15724,1,0,1,1,1,1
 15725,0,1,0,1,1,1
 15726,1,0,1,1,0,0
 15727,0,1,0,1,1,0
 15728,1,0,1,1,0,1
 15729,1,0,1,1,0,0
 15730,1,1,0,1,1,0
 15731,1,1,0,1,1,0
 15732,1,0,1,1,0,0
 15733,0,1,0,0,0,0
 15734,0,0,1,0,1,0
 15735,0,1,0,1,1,0
 15736,0,1,1,1,1,1
 15737,1,0,1,0,0,0
 15738,0,1,0,1,0,1
 15739,0,1,1,1,0,1
 15740,1,0,0,1,1,0
 15741,1,0,1,1,0,0
 15742,1,1,1,0,0,1
 15743,0,0,1,1,0,0
 15744,1,0,0,0,0,1
 15745,1,1,0,1,1,1
 15746,0,0,0,1,1,0
 15747,1,1,0,0,0,0
 15748,0,1,0,1,1,1
 15749,0,0,1,0,0,1
 15750,1,0,1,1,1,1
 15751,0,1,1,0,1,1
 15752,0,1,0,0,0,0
 15753,0,1,0,0,0,0
 15754,1,1,1,0,1,1
 15755,0,1,0,1,0,1
 15756,0,1,1,1,1,1
 15757,1,1,1,1,0,0
 15758,1,0,0,1,1,1
 15759,1,0,1,0,0,0
 15760,0,0,1,0,1,1
 15761,0,0,1,0,0,1
 15762,1,1,1,0,1,0
 15763,1,0,1,1,1,1
 15764,0,0,0,1,0,0
 15765,0,1,1,1,1,1
 15766,0,1,1,0,0,0
 15767,0,0,1,0,0,0
 15768,0,0,0,0,0,1
 15769,1,0,1,1,0,1
 15770,0,1,0,0,0,1
 15771,1,0,0,0,1,0
 15772,0,1,1,0,1,1
 15773,1,1,0,1,1,0
 15774,1,1,0,0,0,1
 15775,1,1,0,1,1,1
 15776,0,1,0,0,0,0
 15777,0,0,1,1,0,1
 15778,0,1,1,0,0,0
 15779,1,1,1,1,1,1
 15780,1,1,1,1,0,0
 15781,0,0,1,1,1,0
 15782,0,0,1,0,1,1
 15783,0,0,1,0,1,1
 15784,1,0,0,0,1,0
 15785,1,0,1,0,0,0
 15786,0,1,0,0,0,0
 15787,1,1,1,0,1,1
 15788,1,0,0,1,0,1
 15789,0,1,1,0,0,1
 15790,0,0,0,0,1,1
 15791,0,0,1,0,1,0
 15792,1,1,0,1,0,1
 15793,1,1,0,1,1,1
 15794,1,1,1,0,1,1
 15795,1,0,1,1,1,0
 15796,1,1,0,1,0,0
 15797,1,1,1,0,1,0
 15798,1,0,0,1,1,1
 15799,1,0,1,0,1,1
 15800,1,1,0,0,0,1
 15801,0,0,1,1,1,0
 15802,1,0,1,1,0,0
 15803,0,1,0,1,0,0
 15804,0,1,1,0,0,1
 15805,0,1,0,0,0,1
 15806,1,0,0,1,1,1
 15807,1,1,0,0,0,1
 15808,1,1,1,1,1,0
 15809,1,1,1,0,0,1
 15810,0,0,1,0,0,1
 15811,0,0,0,1,1,0
 15812,0,0,1,1,0,0
 15813,0,1,1,1,1,0
 15814,1,1,0,1,1,0
 15815,0,1,0,0,1,1
 15816,1,0,0,0,0,0
 15817,0,0,1,0,0,1
 15818,1,1,0,1,1,0
 15819,1,0,0,1,0,0
 15820,0,1,0,0,0,1
 15821,1,0,0,1,1,0
 15822,0,1,0,1,1,1
 15823,0,0,1,1,1,0
 15824,0,0,1,0,0,0
 15825,0,0,0,0,0,1
 15826,0,0,0,0,1,0
 15827,0,1,1,0,0,0
 15828,0,1,1,0,0,0
 15829,1,1,1,0,0,1
 15830,1,1,0,1,0,0
 15831,0,0,0,0,1,1
 15832,0,1,1,1,1,1
 15833,0,1,0,0,1,0
 15834,0,1,0,0,0,1
 15835,0,0,0,1,1,0
 15836,0,0,0,1,0,1
 15837,0,1,1,1,0,1
 15838,1,1,1,1,1,1
 15839,0,1,0,1,1,1
 15840,1,0,0,1,1,1
 15841,1,1,0,0,1,0
 15842,0,1,1,0,1,0
 15843,0,1,0,1,1,0
 15844,1,0,1,1,1,0
 15845,1,1,0,0,1,0
 15846,0,1,0,1,1,0
 15847,1,0,1,0,0,0
 15848,0,1,0,0,1,1
 15849,1,1,0,0,1,1
 15850,0,0,1,1,1,1
 15851,0,1,1,1,0,1
 15852,1,0,0,0,0,0
 15853,1,0,0,0,0,1
 15854,1,1,1,0,1,0
 15855,1,1,0,1,1,1
 15856,0,0,0,0,1,0
 15857,0,1,0,1,1,1
 15858,0,0,0,1,1,1
 15859,0,0,0,1,1,0
 15860,0,0,0,0,0,0
 15861,0,1,0,1,0,1
 15862,1,1,1,1,1,0
 15863,1,1,1,1,0,0
 15864,1,1,0,0,1,0
 15865,1,0,0,1,1,0
 15866,0,0,0,1,0,0
 15867,0,0,0,1,1,1
 15868,0,0,1,1,1,0
 15869,1,1,0,0,1,1
 15870,1,0,0,0,0,0
 15871,1,0,1,0,1,0
 15872,0,1,1,0,1,1
 15873,1,0,0,1,0,1
 15874,1,1,1,1,1,0
 15875,0,0,1,1,1,0
 15876,0,1,0,0,1,1
 15877,1,1,0,1,1,1
 15878,0,1,1,1,1,1
 15879,0,1,1,0,0,1
 15880,0,1,0,1,0,1
 15881,0,1,1,0,1,1
 15882,1,0,0,0,1,0
 15883,1,0,1,1,1,1
 15884,0,1,1,1,0,0
 15885,1,0,1,0,1,1
 15886,1,1,0,1,0,1
 15887,1,0,0,0,0,1
 15888,0,0,1,0,0,1
 15889,1,1,1,1,1,0
 15890,0,0,0,1,0,1
 15891,1,1,0,1,1,1
 15892,1,1,1,1,1,1
 15893,0,1,1,1,1,0
 15894,1,0,0,1,1,1
 15895,0,0,0,0,0,1
 15896,0,0,0,1,0,1
 15897,0,0,1,1,1,1
 15898,0,0,1,0,1,0
 15899,0,1,1,1,0,1
 15900,1,1,1,1,1,0
 15901,1,1,0,1,1,0
 15902,1,0,0,0,0,1
 15903,1,0,1,1,0,0
 15904,1,1,0,1,1,1
 15905,1,0,0,0,1,1
 15906,0,0,1,1,0,1
 15907,1,0,1,1,0,1
 15908,1,0,1,1,1,1
 15909,0,1,0,0,0,0
 15910,0,1,1,0,0,0
 15911,0,0,0,0,0,1
 15912,0,1,0,1,1,0
 15913,1,0,0,0,1,0
 15914,1,1,1,0,0,1
 15915,1,0,0,1,1,1
 15916,0,0,1,0,1,0
 15917,1,1,1,0,0,1
 15918,0,0,0,1,1,0
 15919,0,1,0,1,1,0
 15920,0,1,0,0,1,0
 15921,0,1,0,0,0,1
 15922,0,1,0,0,0,0
 15923,0,0,1,0,0,0
 15924,1,1,1,0,0,1
 15925,1,0,0,1,1,1
 15926,0,1,1,0,0,0
 15927,0,1,1,0,0,1
 15928,1,1,1,0,1,0
 15929,1,1,1,1,0,0
 15930,0,1,0,0,1,1
 15931,1,1,1,1,1,0
 15932,1,0,0,1,0,1
 15933,1,0,0,0,1,1
