ID, REGISTROCAMARACOMERCIO, CATEGORIA
 16210,9863,5
 16211,5596,5
 16212,7926,2
 16213,7008,1
 16214,5891,2
 16215,7544,1
 16216,6078,4
 16217,2013,1
 16218,3011,5
 16219,5254,2
 16220,4101,1
 16221,3581,4
 16222,8858,1
 16223,6108,3
 16224,3189,4
 16225,8690,2
 16226,4155,1
 16227,4608,5
 16228,1211,2
 16229,5235,3
 16230,1916,5
 16231,2059,2
 16232,9972,4
 16233,2967,3
 16234,3493,3
 16235,1525,4
 16236,2171,1
 16237,1526,5
 16238,8902,3
 16239,3924,4
 16240,4653,1
 16241,8182,2
 16242,7755,5
 16243,4062,4
 16244,2730,5
 16245,2754,1
 16246,4539,4
 16247,3440,5
 16248,4459,2
 16249,1830,4
 16250,1070,2
 16251,5609,3
 16252,7161,5
 16253,6530,3
 16254,9503,2
 16255,2870,3
 16256,6067,3
 16257,1178,2
 16258,5232,4
 16259,6401,2
 16260,6879,3
 16261,6208,4
 16262,4415,3
 16263,8730,4
 16264,7594,1
 16265,9625,1
 16266,2997,5
 16267,2534,5
 16268,6301,5
 16269,1591,2
 16270,3890,1
 16271,6234,2
 16272,5841,1
 16273,3442,5
 16274,4282,2
 16275,4537,2
 16276,6511,3
 16277,3783,2
 16278,3115,3
 16279,6449,3
 16280,5577,3
 16281,7241,4
 16282,5077,5
 16283,2699,5
 16284,8502,5
 16285,6539,3
 16286,3676,3
 16287,8814,3
 16288,9549,1
 16289,8317,4
 16290,2402,1
 16291,6877,1
 16292,3476,5
 16293,6009,5
 16294,4416,5
 16295,8268,4
 16296,9896,5
 16297,9153,1
 16298,2706,1
 16299,9675,3
 16300,1040,3
 16301,5678,3
 16302,2459,4
 16303,1564,4
 16304,3240,1
 16305,2358,3
 16306,7248,5
 16307,9057,2
 16308,3956,5
 16309,7795,1
 16310,4327,3
 16311,1778,5
 16312,5208,2
 16313,6581,5
 16314,1575,5
 16315,7743,5
 16316,3138,4
 16317,9934,3
 16318,2905,2
 16319,9145,1
 16320,4633,2
 16321,1897,4
 16322,7417,1
 16323,1319,3
 16324,7938,5
 16325,9364,3
 16326,6925,2
 16327,5668,2
 16328,1929,5
 16329,8628,5
 16330,8377,4
 16331,1956,5
 16332,6561,2
 16333,6420,2
 16334,2037,1
 16335,5887,1
 16336,3758,4
 16337,8738,5
 16338,2875,4
 16339,7900,1
 16340,4948,2
 16341,7463,5
 16342,4607,1
 16343,6050,3
 16344,2690,4
 16345,7216,1
 16346,7734,1
 16347,3994,2
 16348,8697,5
 16349,5474,4
 16350,8678,3
 16351,1023,2
 16352,6574,4
 16353,9423,1
 16354,8300,2
 16355,8887,3
 16356,3552,4
 16357,4027,5
 16358,3504,2
 16359,5220,5
 16360,3277,1
 16361,9664,1
 16362,4197,2
 16363,2347,4
 16364,7003,1
 16365,3017,4
 16366,8092,1
 16367,3687,5
 16368,5406,1
 16369,1799,3
 16370,4207,2
 16371,4006,4
 16372,3201,1
 16373,4726,2
 16374,5040,2
 16375,8157,4
 16376,9037,4
 16377,3328,2
 16378,9712,2
 16379,9711,1
 16380,4256,5
 16381,6770,4
 16382,1765,3
 16383,9908,5
 16384,8086,2
 16385,7568,1
 16386,1253,4
 16387,9103,1
 16388,9072,4
 16389,1986,2
 16390,5538,5
 16391,3898,5
 16392,7687,3
 16393,1644,4
 16394,4022,2
 16395,2876,3
 16396,8687,3
 16397,4378,2
 16398,1167,1
 16399,4204,2
 16400,8280,3
 16401,5108,1
 16402,4868,3
 16403,4093,1
 16404,4510,4
 16405,6237,1
 16406,6725,1
 16407,1409,2
 16408,4581,1
 16409,2712,2
 16410,7919,1
 16411,7328,4
 16412,9541,1
 16413,9258,4
 16414,6734,4
 16415,9912,1
 16416,5264,2
 16417,3752,2
 16418,9203,4
 16419,3203,1
 16420,8930,4
 16421,7940,1
 16422,8815,1
 16423,6723,1
 16424,2389,4
 16425,5000,4
 16426,3472,1
 16427,5630,4
 16428,8127,5
 16429,5745,4
 16430,6603,5
 16431,4573,5
 16432,1386,5
 16433,4218,5
 16434,4319,5
 16435,5513,1
 16436,9806,3
 16437,9036,3
 16438,7069,1
 16439,2124,3
 16440,6366,2
 16441,9103,3
 16442,2648,5
 16443,7582,5
 16444,8353,1
 16445,6824,5
 16446,3135,2
 16447,3796,5
 16448,9243,5
 16449,6608,3
 16450,2150,3
 16451,9878,4
 16452,7004,5
 16453,6990,5
 16454,9929,4
 16455,6230,2
 16456,1571,5
 16457,6418,5
 16458,5872,2
 16459,1408,2
 16460,8931,4
 16461,3001,1
 16462,6757,4
 16463,3977,5
 16464,9895,5
 16465,5971,2
 16466,6944,4
 16467,6673,5
 16468,7536,5
 16469,3490,5
 16470,1375,5
 16471,7127,3
 16472,2268,4
 16473,2156,3
 16474,9790,2
 16475,1055,3
 16476,1238,2
 16477,6521,5
 16478,5802,1
 16479,5722,4
 16480,1824,5
 16481,2225,1
 16482,1845,5
 16483,1714,2
 16484,8054,4
 16485,6966,2
 16486,8823,1
 16487,1033,1
 16488,2490,3
 16489,5257,1
 16490,6699,2
 16491,2680,4
 16492,9877,4
 16493,8908,5
 16494,6681,3
 16495,4607,2
 16496,1927,2
 16497,7093,4
 16498,5671,5
 16499,9690,1
 16500,5103,1
 16501,4469,4
 16502,1663,4
 16503,1938,3
 16504,3078,4
 16505,4931,3
 16506,8144,5
 16507,2772,1
 16508,9465,4
 16509,3950,2
 16510,4490,5
 16511,3142,5
 16512,4779,4
 16513,8277,4
 16514,5273,1
 16515,7662,2
 16516,5007,1
 16517,9701,5
 16518,1777,2
 16519,9187,2
 16520,1800,1
 16521,7481,5
 16522,6454,5
 16523,5806,4
 16524,1439,5
 16525,7066,1
 16526,2417,4
 16527,6100,5
 16528,6957,4
 16529,1331,2
 16530,8671,3
 16531,9999,3
 16532,2495,4
 16533,3411,4
 16534,2375,5
 16535,2621,3
 16536,4480,3
 16537,5951,5
 16538,6065,4
 16539,1740,4
 16540,3230,2
 16541,3993,3
 16542,4473,1
 16543,5410,2
 16544,9293,1
 16545,1696,4
 16546,9020,2
 16547,7167,3
 16548,9357,2
 16549,6668,5
 16550,9122,2
 16551,2285,2
 16552,5679,2
 16553,4569,3
 16554,8089,5
 16555,4824,5
 16556,7953,3
 16557,1910,4
 16558,3470,4
 16559,7577,4
 16560,9838,3
 16561,2450,5
 16562,7121,4
 16563,3513,5
 16564,9883,2
 16565,8609,3
 16566,1257,2
 16567,9954,4
 16568,5342,2
 16569,6445,5
 16570,8357,2
 16571,2469,5
 16572,6857,1
 16573,8434,4
 16574,6049,3
 16575,9768,4
 16576,8582,4
 16577,2978,4
 16578,3492,3
 16579,2240,1
 16580,3176,1
 16581,8455,3
 16582,1045,1
 16583,2206,3
 16584,1899,4
 16585,6555,4
 16586,4369,4
 16587,6859,2
 16588,9040,1
 16589,4003,1
 16590,1070,4
 16591,8903,5
 16592,3884,2
 16593,8268,2
 16594,6333,3
 16595,1000,3
 16596,3514,1
 16597,9988,3
 16598,6999,4
 16599,1160,5
 16600,1867,2
 16601,4378,4
 16602,8511,5
 16603,5884,3
 16604,3720,3
 16605,1144,4
 16606,3646,5
 16607,7150,1
 16608,1037,3
 16609,9997,3
 16610,6268,1
 16611,9728,2
 16612,9225,2
 16613,7151,2
 16614,4257,3
 16615,2248,3
 16616,7624,2
 16617,4703,4
 16618,8227,3
 16619,1122,5
 16620,6842,1
 16621,1468,3
 16622,1961,4
 16623,5827,3
 16624,2795,4
 16625,1477,1
 16626,4097,4
 16627,7780,3
 16628,2576,5
 16629,1361,1
 16630,1148,1
 16631,1794,3
 16632,3117,2
 16633,9864,1
 16634,7350,4
 16635,8068,5
 16636,3891,1
 16637,6085,1
 16638,2713,1
 16639,4124,1
 16640,9485,2
 16641,6855,2
 16642,7077,2
 16643,2837,2
 16644,9687,4
 16645,7677,4
 16646,2057,4
 16647,3535,1
 16648,8031,2
 16649,6915,4
 16650,3527,1
 16651,9367,1
 16652,8016,5
 16653,5037,5
 16654,8231,5
 16655,2864,4
 16656,5791,4
 16657,3719,2
 16658,2220,5
 16659,1795,3
 16660,9350,2
 16661,5275,4
 16662,5479,4
 16663,8777,4
 16664,7688,2
 16665,8508,4
 16666,5682,1
 16667,6069,3
 16668,4663,3
 16669,3815,2
 16670,2360,5
 16671,4856,3
 16672,2607,3
 16673,1718,1
 16674,6500,3
 16675,5544,3
 16676,6965,2
 16677,5083,4
 16678,4988,4
 16679,7295,5
 16680,7074,1
 16681,4982,4
 16682,6105,5
 16683,8277,3
 16684,8941,2
 16685,3611,4
 16686,7753,1
 16687,8726,4
 16688,5263,4
 16689,7672,4
 16690,4827,3
 16691,2002,5
 16692,4626,4
 16693,8080,4
 16694,3225,4
 16695,9411,5
 16696,3270,5
 16697,8953,1
 16698,6271,3
 16699,9444,2
 16700,9507,1
 16701,4611,1
 16702,3749,3
 16703,6879,1
 16704,3768,4
 16705,3738,5
 16706,1169,1
 16707,3467,3
 16708,8382,4
 16709,6321,2
 16710,4092,4
 16711,6673,2
 16712,1987,4
 16713,7878,3
 16714,8851,3
 16715,5872,3
 16716,4355,4
 16717,7830,4
 16718,2732,5
 16719,4654,5
 16720,8533,1
 16721,8572,2
 16722,4462,2
 16723,6085,3
 16724,4149,2
 16725,7938,3
 16726,7178,2
 16727,3562,3
 16728,8652,5
 16729,7634,4
 16730,1356,3
 16731,6874,1
 16732,3746,1
 16733,9891,1
 16734,8271,2
 16735,6429,5
 16736,3591,2
 16737,2643,2
 16738,6448,3
 16739,9368,3
 16740,5960,5
 16741,3639,2
 16742,7302,5
 16743,4571,4
 16744,4675,1
 16745,2658,1
 16746,1325,3
 16747,7527,1
 16748,9039,3
 16749,4208,3
 16750,6686,2
 16751,5569,2
 16752,2774,3
 16753,8211,3
 16754,7091,2
 16755,3223,5
 16756,5295,2
 16757,2598,4
 16758,6980,2
 16759,6690,2
 16760,1673,1
 16761,7194,3
 16762,4392,4
 16763,9863,3
 16764,5314,5
 16765,7582,2
 16766,5640,3
 16767,1271,4
 16768,4767,1
 16769,7538,3
 16770,5032,5
 16771,9907,2
 16772,3440,1
 16773,9234,4
 16774,2510,1
 16775,9421,2
 16776,5089,3
 16777,5462,2
 16778,9535,2
 16779,1878,5
 16780,3209,3
 16781,2047,1
 16782,3680,2
 16783,7798,5
 16784,6786,5
 16785,3294,4
 16786,8452,5
 16787,7067,1
 16788,6779,5
 16789,2780,3
 16790,6081,3
 16791,9767,5
 16792,1432,5
 16793,3422,1
 16794,5148,4
 16795,4756,5
 16796,1429,2
 16797,4912,2
 16798,7237,3
 16799,3127,4
 16800,8874,3
 16801,3525,2
 16802,5885,3
 16803,3612,5
 16804,3914,5
 16805,8163,2
 16806,3105,4
 16807,5729,4
 16808,4185,2
 16809,9714,3
 16810,8850,1
 16811,3249,4
 16812,5356,5
 16813,4739,1
 16814,2706,3
 16815,1845,1
 16816,9001,3
 16817,7867,4
 16818,6876,5
 16819,9231,2
 16820,1733,3
 16821,3719,4
 16822,3500,1
 16823,9867,2
 16824,5941,4
 16825,6583,5
 16826,2785,4
 16827,7332,3
 16828,2211,2
 16829,5088,5
 16830,4590,4
 16831,7694,2
 16832,6374,4
 16833,3730,1
 16834,2169,5
 16835,9438,2
 16836,4897,1
 16837,2436,2
 16838,1038,3
 16839,4591,3
 16840,5694,5
 16841,1492,1
 16842,7573,3
 16843,8820,2
 16844,3126,5
 16845,7343,1
 16846,5888,2
 16847,6088,3
 16848,5648,5
 16849,5241,4
 16850,7382,3
 16851,9395,1
 16852,2543,3
 16853,7396,1
 16854,8643,3
 16855,4038,2
 16856,8485,3
 16857,2397,2
 16858,4769,2
 16859,8108,1
 16860,4733,2
 16861,7921,4
 16862,3385,4
 16863,6282,1
 16864,8600,4
 16865,8816,4
 16866,4013,4
 16867,3814,4
 16868,4497,2
 16869,7987,5
 16870,6759,2
 16871,2627,4
 16872,2234,1
 16873,2597,2
 16874,1990,1
 16875,2387,2
 16876,6432,5
 16877,3675,2
 16878,4185,1
 16879,1309,3
 16880,3485,1
 16881,5976,2
 16882,9312,3
 16883,3903,3
 16884,7516,1
 16885,5148,5
 16886,8404,4
 16887,3975,1
 16888,2226,5
 16889,6508,5
 16890,1220,3
 16891,3732,2
 16892,6068,5
 16893,1164,2
 16894,1245,5
 16895,8621,1
 16896,9634,5
 16897,6981,1
 16898,7312,5
 16899,7900,3
 16900,6605,5
 16901,5803,5
 16902,1089,5
 16903,2731,4
 16904,4817,3
 16905,1876,1
 16906,1669,5
 16907,1978,2
 16908,6298,5
 16909,5067,4
 16910,7110,2
 16911,9571,2
 16912,9581,1
 16913,9803,5
 16914,9803,4
 16915,8190,3
 16916,3930,4
 16917,9584,1
 16918,8451,4
 16919,8368,5
 16920,5615,3
 16921,5350,5
 16922,2482,5
 16923,1878,1
 16924,6730,2
 16925,2356,1
 16926,8299,2
 16927,7246,2
 16928,5390,2
 16929,4462,3
 16930,8314,3
 16931,2143,4
 16932,7211,1
 16933,6174,1
 16934,9276,1
 16935,5558,1
 16936,8808,1
 16937,9017,2
 16938,9094,3
 16939,8410,2
 16940,3807,2
 16941,5014,2
 16942,9912,3
 16943,5695,1
 16944,2554,1
 16945,3832,1
 16946,1699,1
 16947,2986,1
 16948,3947,4
 16949,2362,4
 16950,3142,2
 16951,9913,4
 16952,6118,3
 16953,2040,2
 16954,1326,1
 16955,8334,1
 16956,6583,3
 16957,9162,2
 16958,8891,1
 16959,3810,4
 16960,7705,3
 16961,4273,3
 16962,7851,4
 16963,6552,4
 16964,2809,3
 16965,3872,1
 16966,6250,1
 16967,5903,1
 16968,8916,2
 16969,5462,3
 16970,5931,2
 16971,7588,1
 16972,8551,1
 16973,6201,5
 16974,5683,3
 16975,4839,3
 16976,7414,1
 16977,6765,1
 16978,2832,2
 16979,9997,2
 16980,3948,1
 16981,5900,2
 16982,9734,2
 16983,5148,2
 16984,3886,5
 16985,5416,2
 16986,5885,3
 16987,9284,4
 16988,3007,5
 16989,9317,1
 16990,9185,1
 16991,2829,2
 16992,3096,4
 16993,1753,3
 16994,6738,4
 16995,2975,2
 16996,1221,1
 16997,7032,3
 16998,1094,1
 16999,3590,2
 17000,6275,5
 17001,2233,2
 17002,5845,1
 17003,3122,4
 17004,8539,2
 17005,9243,4
 17006,3271,3
 17007,6796,1
 17008,7080,4
 17009,7215,4
 17010,9516,5
 17011,4549,5
 17012,8851,5
 17013,2656,3
 17014,9708,3
 17015,6951,2
 17016,9318,5
 17017,3649,5
 17018,1976,4
 17019,7469,5
 17020,3080,5
 17021,2630,2
 17022,4916,4
 17023,8941,2
 17024,5429,3
 17025,4274,2
 17026,8137,3
 17027,5166,4
 17028,8819,2
 17029,3825,4
 17030,2204,3
 17031,7785,5
 17032,4780,2
 17033,8274,2
 17034,2559,2
 17035,6021,3
 17036,4650,5
 17037,1838,2
 17038,5686,2
 17039,5348,4
 17040,2413,5
 17041,3911,4
 17042,7061,1
 17043,4614,4
 17044,5018,1
 17045,2975,4
 17046,3397,5
 17047,3241,2
 17048,5015,1
 17049,6892,1
 17050,6607,5
 17051,3883,5
 17052,1636,1
 17053,7725,2
 17054,4541,5
 17055,7571,5
 17056,3455,2
 17057,5836,2
 17058,2699,1
 17059,8009,1
 17060,5932,4
 17061,6345,3
 17062,9137,3
 17063,7217,4
 17064,7945,4
 17065,7225,2
 17066,8688,4
 17067,1375,3
 17068,5565,3
 17069,3844,5
 17070,8411,5
 17071,7563,5
 17072,9577,2
 17073,6790,4
 17074,9890,5
 17075,2487,3
 17076,9796,3
 17077,3094,1
 17078,8065,4
 17079,5949,2
 17080,4767,2
 17081,1518,4
 17082,8310,1
 17083,6508,3
 17084,2516,5
 17085,8464,4
 17086,7326,3
 17087,6177,2
 17088,1380,3
 17089,8326,5
 17090,4383,1
 17091,9345,2
 17092,5949,2
 17093,5501,5
 17094,1650,1
 17095,3966,5
 17096,8690,3
 17097,9188,4
 17098,8441,4
 17099,5643,3
 17100,2550,1
 17101,4365,2
 17102,9185,2
 17103,9696,1
 17104,9819,3
 17105,8116,4
 17106,8089,2
 17107,9365,4
 17108,7343,3
 17109,5486,2
 17110,6777,1
 17111,5977,2
 17112,6669,3
 17113,3781,4
 17114,4668,1
 17115,5586,3
 17116,6786,2
 17117,7380,3
 17118,4366,2
 17119,4119,4
 17120,5764,2
 17121,4760,3
 17122,3770,4
 17123,1085,2
 17124,8860,5
 17125,2582,2
 17126,9412,1
 17127,2576,4
 17128,3369,1
 17129,7590,3
 17130,3244,5
 17131,1655,1
 17132,8034,3
 17133,3056,4
 17134,6147,5
 17135,4323,3
 17136,6923,4
 17137,3527,1
 17138,3875,4
 17139,7197,1
 17140,5297,2
 17141,2018,2
 17142,1338,3
 17143,2273,3
 17144,6050,3
 17145,8993,1
 17146,1673,3
 17147,6786,2
 17148,4064,4
 17149,9702,2
 17150,6402,2
 17151,9582,1
 17152,2952,2
 17153,7747,3
 17154,9431,1
 17155,1800,3
 17156,6393,1
 17157,6785,3
 17158,1455,4
 17159,9307,4
 17160,5214,2
 17161,5009,2
 17162,5170,1
 17163,1841,5
 17164,5295,3
 17165,3346,5
 17166,8565,3
 17167,7329,3
 17168,7328,2
 17169,8508,3
 17170,4884,3
 17171,1484,2
 17172,2661,2
 17173,3782,3
 17174,7309,1
 17175,6495,4
 17176,6101,1
 17177,2773,5
 17178,2746,3
 17179,5332,1
 17180,6206,1
 17181,8344,5
 17182,2773,2
 17183,2390,3
 17184,4947,3
 17185,8946,4
 17186,8650,4
 17187,7676,5
 17188,5167,3
 17189,9790,3
 17190,2783,2
 17191,5635,5
 17192,6100,2
 17193,5844,2
 17194,9229,1
 17195,7939,4
 17196,4249,2
 17197,7282,3
 17198,3764,2
 17199,7689,2
 17200,9934,2
 17201,9333,5
 17202,5950,2
 17203,4986,2
 17204,9447,2
 17205,9391,3
 17206,5029,3
 17207,1239,5
 17208,5978,4
 17209,7925,1
 17210,2813,5
 17211,3109,2
 17212,1904,4
 17213,7110,2
 17214,4562,2
 17215,1788,3
 17216,6095,3
 17217,3962,4
 17218,5130,4
 17219,4768,4
 17220,5664,1
 17221,1552,3
 17222,5438,5
 17223,4744,3
 17224,4133,3
 17225,4379,4
 17226,7535,4
 17227,3324,2
 17228,1104,4
 17229,2843,1
 17230,1892,3
 17231,7609,1
 17232,5948,2
 17233,4209,1
 17234,3548,1
 17235,7452,1
 17236,4332,2
 17237,6055,1
 17238,4204,2
 17239,1900,4
 17240,5375,3
 17241,8226,4
 17242,4086,4
 17243,4592,1
 17244,6009,3
 17245,1569,5
 17246,3545,3
 17247,9568,5
 17248,9157,4
 17249,1616,4
 17250,2685,1
 17251,7376,5
 17252,7353,5
 17253,9666,4
 17254,9001,4
 17255,2344,2
 17256,4428,4
 17257,9041,5
 17258,2170,4
 17259,5546,1
 17260,4984,1
 17261,2304,3
 17262,8254,2
 17263,2685,4
 17264,4410,3
 17265,1912,3
 17266,7422,4
 17267,5389,5
 17268,4920,4
 17269,7846,2
 17270,5488,2
 17271,4067,4
 17272,7660,3
 17273,2012,2
 17274,1303,2
 17275,9852,1
 17276,3211,1
 17277,4284,3
 17278,6340,4
 17279,3988,3
 17280,4842,3
 17281,8460,4
 17282,8387,5
 17283,8572,1
 17284,5896,5
 17285,3719,1
 17286,3251,5
 17287,3482,1
 17288,4771,2
 17289,9743,3
 17290,3314,2
 17291,7743,5
 17292,7742,5
 17293,8378,3
 17294,1652,2
 17295,1592,3
 17296,9137,3
 17297,2490,5
 17298,8533,1
 17299,8316,2
 17300,2246,4
 17301,9185,1
 17302,4058,3
 17303,8352,5
 17304,8379,3
 17305,3091,3
 17306,8476,3
 17307,4872,4
 17308,5138,2
 17309,8902,3
 17310,8938,2
 17311,7231,4
 17312,5479,1
 17313,3215,1
 17314,4667,5
 17315,4828,5
 17316,7523,1
 17317,8691,4
 17318,1120,2
 17319,5595,5
 17320,1192,2
 17321,9168,3
 17322,5312,5
 17323,6378,4
 17324,8142,2
 17325,3310,2
 17326,9712,4
 17327,2838,4
 17328,5609,1
 17329,6231,1
 17330,7147,2
 17331,1040,5
 17332,2592,4
 17333,6969,4
 17334,6365,2
 17335,5686,1
 17336,9989,2
 17337,5717,1
 17338,9896,5
 17339,6937,4
 17340,7290,3
 17341,8971,4
 17342,4530,3
 17343,1480,2
 17344,8965,4
 17345,4353,2
 17346,5733,3
 17347,2975,4
 17348,3533,1
 17349,1689,1
 17350,9335,5
 17351,9830,5
 17352,9902,2
 17353,3506,5
 17354,3396,5
 17355,5335,1
 17356,5589,1
 17357,7046,1
 17358,6214,4
 17359,1738,5
 17360,1304,4
 17361,4131,5
 17362,9218,3
 17363,7815,3
 17364,9275,5
 17365,3705,3
 17366,9678,4
 17367,5405,4
 17368,1615,5
 17369,1747,5
 17370,8904,2
 17371,3360,4
 17372,9893,5
 17373,1460,5
 17374,4088,2
 17375,6882,3
 17376,8194,3
 17377,7997,5
 17378,7738,4
 17379,1018,2
 17380,5031,5
 17381,3333,5
 17382,9739,1
 17383,2781,3
 17384,3787,3
 17385,1514,5
 17386,9610,4
 17387,2865,4
 17388,1866,4
 17389,3275,2
 17390,4081,5
 17391,2115,3
 17392,4286,5
 17393,3489,1
 17394,9746,5
 17395,8451,1
 17396,4071,1
 17397,1875,4
 17398,1779,4
 17399,6280,4
 17400,3596,3
 17401,9096,4
 17402,6906,3
 17403,7877,3
 17404,1474,5
 17405,8540,1
 17406,7530,3
 17407,5061,5
 17408,1273,1
 17409,2896,5
 17410,4827,1
 17411,4842,1
 17412,3239,4
 17413,5674,1
 17414,4611,1
 17415,4562,4
 17416,6282,2
 17417,4573,4
 17418,5775,1
 17419,3157,1
 17420,9174,3
 17421,8137,2
 17422,1120,4
 17423,1259,2
 17424,6190,1
 17425,5079,4
 17426,7702,3
 17427,3951,1
 17428,7199,5
 17429,4892,5
 17430,5107,4
 17431,2735,2
 17432,7738,4
 17433,1162,5
 17434,7439,4
 17435,9426,5
 17436,4139,1
 17437,8067,5
 17438,9606,3
 17439,5340,2
 17440,4619,4
 17441,6732,3
 17442,8713,2
 17443,8173,3
 17444,9097,3
 17445,9383,1
 17446,9348,2
 17447,8448,5
 17448,9235,2
 17449,6692,5
 17450,5826,1
 17451,6203,5
 17452,9004,2
 17453,1698,1
 17454,9926,4
 17455,9763,4
 17456,2292,5
 17457,1479,4
 17458,8004,4
 17459,1644,2
 17460,1668,2
 17461,8461,5
 17462,2961,5
 17463,7932,4
 17464,5728,5
 17465,1195,5
 17466,7202,4
 17467,4833,4
 17468,3551,2
 17469,1612,1
 17470,4662,5
 17471,6346,5
 17472,7682,2
 17473,4781,2
 17474,4466,3
 17475,8651,5
 17476,4563,4
 17477,1143,1
 17478,3136,1
 17479,7884,1
 17480,2727,5
 17481,3543,4
 17482,5182,3
 17483,4709,3
 17484,8140,2
 17485,9462,4
 17486,1873,4
 17487,6959,3
 17488,4713,4
 17489,9782,5
 17490,8083,3
 17491,7704,4
 17492,6385,2
 17493,2923,2
 17494,8978,1
 17495,2137,5
 17496,1829,3
 17497,6406,2
 17498,5681,2
 17499,7145,1
 17500,5361,4
 17501,5173,3
 17502,5568,4
 17503,8397,1
 17504,5425,2
 17505,1754,4
 17506,4549,5
 17507,9892,4
 17508,7922,4
 17509,4114,2
 17510,6898,1
 17511,8390,4
 17512,5111,1
 17513,6064,4
 17514,4927,3
 17515,8092,4
 17516,7909,2
 17517,3750,4
 17518,2547,1
 17519,6345,2
 17520,1676,1
 17521,4831,1
 17522,1791,1
 17523,8513,1
 17524,3023,3
 17525,8841,5
 17526,7809,3
 17527,8910,3
 17528,7546,2
 17529,5626,4
 17530,8603,5
 17531,1989,2
 17532,7730,2
 17533,1100,5
 17534,8407,2
 17535,1692,2
 17536,5701,2
 17537,4274,3
 17538,7891,5
 17539,1732,5
 17540,5195,3
 17541,7065,3
 17542,6885,4
 17543,1561,4
 17544,8277,5
 17545,5280,2
 17546,8011,1
 17547,3358,5
 17548,2867,4
 17549,6281,1
 17550,9448,4
 17551,1949,4
 17552,5043,2
 17553,9643,2
 17554,7538,2
 17555,8839,5
 17556,9383,5
 17557,3142,4
 17558,6355,3
 17559,3103,2
 17560,9039,5
 17561,1040,1
 17562,9691,1
 17563,5775,1
 17564,2847,3
 17565,3555,4
 17566,2959,1
 17567,9348,5
 17568,9821,5
 17569,6274,1
 17570,4512,5
 17571,3444,1
 17572,3054,2
 17573,8519,5
 17574,4184,3
 17575,1485,2
 17576,7514,5
 17577,2337,5
 17578,1624,5
 17579,6117,5
 17580,3213,2
 17581,9873,5
 17582,7084,5
 17583,3037,1
 17584,6787,3
 17585,2481,4
 17586,3057,4
 17587,4426,1
 17588,6734,4
 17589,6273,1
 17590,1437,1
 17591,3631,1
 17592,1661,5
 17593,2886,5
 17594,4933,1
 17595,6750,3
 17596,4518,4
 17597,8375,4
 17598,4411,4
 17599,2962,5
 17600,2723,5
 17601,2267,5
 17602,3543,3
 17603,2079,1
 17604,1741,4
 17605,1049,2
 17606,8276,4
 17607,3155,1
 17608,4509,2
 17609,5212,2
 17610,8322,4
 17611,8812,1
 17612,8029,1
 17613,5728,3
 17614,4349,3
 17615,9127,3
 17616,1202,2
 17617,1107,4
 17618,8941,5
 17619,5854,3
 17620,1702,3
 17621,5029,2
 17622,5992,1
 17623,4433,5
 17624,6474,5
 17625,1211,5
 17626,5652,1
 17627,7474,4
 17628,6474,5
 17629,1882,2
 17630,8490,3
 17631,6771,3
 17632,8146,4
 17633,6366,3
 17634,8117,5
 17635,1420,3
 17636,3867,2
 17637,8985,2
 17638,3125,1
 17639,3448,5
 17640,5360,5
 17641,3107,2
 17642,1240,1
 17643,8593,4
 17644,8909,4
 17645,1681,5
 17646,3815,3
 17647,7375,2
 17648,7062,4
 17649,6415,1
 17650,3127,2
 17651,8430,5
 17652,1646,1
 17653,2190,4
 17654,5292,5
 17655,5124,1
 17656,4052,1
 17657,3019,5
 17658,1368,2
 17659,7081,1
 17660,8987,5
 17661,5014,3
 17662,6895,2
 17663,5845,1
 17664,2895,2
 17665,6155,2
 17666,5273,3
 17667,5589,2
 17668,5364,1
 17669,3317,1
 17670,9997,2
 17671,3064,4
 17672,2753,3
 17673,3910,2
 17674,7112,1
 17675,7194,2
 17676,6814,5
 17677,8130,1
 17678,7423,4
 17679,2823,4
 17680,6188,4
 17681,5229,3
 17682,2251,1
 17683,4299,2
 17684,7058,2
 17685,9828,2
 17686,5040,5
 17687,3822,3
 17688,4857,1
 17689,3114,2
 17690,7609,5
 17691,3239,2
 17692,2539,1
 17693,8841,5
 17694,3171,4
 17695,7167,5
 17696,6759,1
 17697,9547,3
 17698,3670,2
 17699,6347,5
 17700,4022,1
 17701,6003,1
 17702,1413,4
 17703,7182,3
 17704,6541,3
 17705,7537,5
 17706,8249,4
 17707,2192,3
 17708,1170,1
 17709,7412,3
 17710,5650,2
 17711,6189,2
 17712,3206,1
 17713,9533,1
 17714,1654,1
 17715,8277,4
 17716,9287,5
 17717,7726,2
 17718,5607,3
 17719,1454,1
 17720,3068,5
 17721,4015,3
 17722,5414,5
 17723,2883,4
 17724,6980,2
 17725,1207,4
 17726,4121,2
 17727,3690,5
 17728,3920,5
 17729,3179,4
 17730,6524,1
 17731,9096,1
 17732,5550,2
 17733,1448,1
 17734,8354,5
 17735,8798,3
 17736,1479,2
 17737,1845,5
 17738,7563,5
 17739,2107,1
 17740,6959,2
 17741,7156,3
 17742,7170,1
 17743,8467,5
 17744,2482,1
 17745,8650,3
 17746,9343,3
 17747,4657,1
 17748,9877,2
 17749,9264,2
 17750,1907,1
 17751,1268,1
 17752,3428,3
 17753,4543,2
 17754,7695,4
 17755,2675,5
 17756,9411,4
 17757,3047,2
 17758,6730,5
 17759,8557,2
 17760,1310,5
 17761,2378,3
