NUMERO, CONTRATO, PRECIONUMERO, ESAMOBLADO
 10078,10078,3786270,0
 10079,10079,2019286,0
 10080,10080,3077733,1
 10081,10081,3043449,1
 10082,10082,5527947,1
 10083,10083,4695045,1
 10084,10084,3389671,0
 10085,10085,5720837,1
 10086,10086,6715087,1
 10087,10087,3266136,0
 10088,10088,5014238,0
 10089,10089,5029992,0
 10090,10090,1341308,1
 10091,10091,5926372,1
 10092,10092,5053657,0
 10093,10093,5595183,1
 10094,10094,3028467,1
 10095,10095,3640364,1
 10096,10096,314746,0
 10097,10097,6923456,0
 10098,10098,5760796,0
 10099,10099,4997177,1
 10100,10100,6288598,0
 10101,10101,2180596,1
 10102,10102,442846,0
 10103,10103,1402190,1
 10104,10104,586796,0
 10105,10105,6897644,1
 10106,10106,2297159,0
 10107,10107,4912500,0
 10108,10108,266933,0
 10109,10109,4139024,0
 10110,10110,3724073,0
 10111,10111,805780,1
 10112,10112,5268973,0
 10113,10113,1201339,0
 10114,10114,6477485,1
 10115,10115,6354770,0
 10116,10116,3100441,0
 10117,10117,3907895,0
 10118,10118,4840325,0
 10119,10119,3096017,1
 10120,10120,859491,0
 10121,10121,4822875,0
 10122,10122,3877910,0
 10123,10123,4094033,0
 10124,10124,5350930,0
 10125,10125,4447364,1
 10126,10126,3729954,1
 10127,10127,6292822,0
 10128,10128,5293731,0
 10129,10129,714333,1
 10130,10130,1437317,0
 10131,10131,3971567,0
 10132,10132,1109294,0
 10133,10133,6679654,0
 10134,10134,230513,0
 10135,10135,6864922,1
 10136,10136,1312627,1
 10137,10137,4220120,1
 10138,10138,401843,0
 10139,10139,2233197,1
 10140,10140,4121166,0
 10141,10141,5238227,1
 10142,10142,336086,0
 10143,10143,3676463,1
 10144,10144,5850376,0
 10145,10145,6706932,0
 10146,10146,4590056,0
 10147,10147,761813,0
 10148,10148,4854088,0
 10149,10149,6049624,1
 10150,10150,2316910,1
 10151,10151,4615216,1
 10152,10152,4850246,1
 10153,10153,3585644,0
 10154,10154,780755,0
 10155,10155,2911135,0
 10156,10156,5393723,0
 10157,10157,4756378,1
 10158,10158,5548958,0
 10159,10159,1513079,0
 10160,10160,6903620,0
 10161,10161,540299,0
 10162,10162,4935726,1
 10163,10163,4079874,1
 10164,10164,3361029,1
 10165,10165,910178,0
 10166,10166,1138348,0
 10167,10167,3527162,0
 10168,10168,6713816,0
 10169,10169,1474291,0
 10170,10170,2457357,0
 10171,10171,445573,1
 10172,10172,2267382,0
 10173,10173,6133652,1
 10174,10174,1170223,0
 10175,10175,3570559,0
 10176,10176,6840078,0
 10177,10177,6956805,0
 10178,10178,1905879,1
 10179,10179,3696380,0
 10180,10180,6446353,0
 10181,10181,2970865,0
 10182,10182,4911629,0
 10183,10183,3620885,0
 10184,10184,6722871,1
 10185,10185,1076821,1
 10186,10186,226299,0
 10187,10187,5281617,1
 10188,10188,1942877,1
 10189,10189,2872492,0
 10190,10190,2397035,1
 10191,10191,5252088,0
 10192,10192,1546836,0
 10193,10193,6129067,0
 10194,10194,1740854,0
 10195,10195,1153168,0
 10196,10196,3867256,0
 10197,10197,1126054,0
 10198,10198,4261801,1
 10199,10199,1459182,1
 10200,10200,4221940,0
 10201,10201,3322445,1
 10202,10202,3013551,0
 10203,10203,4821100,0
 10204,10204,1210981,1
 10205,10205,3119945,0
 10206,10206,6064108,1
 10207,10207,872781,1
 10208,10208,3808842,1
 10209,10209,1173555,1
 10210,10210,4717478,1
 10211,10211,5678234,1
 10212,10212,4085212,0
 10213,10213,4155300,1
 10214,10214,6323931,0
 10215,10215,6162438,0
 10216,10216,3319679,1
 10217,10217,1020264,0
 10218,10218,4972392,0
 10219,10219,6475842,0
 10220,10220,1125314,1
 10221,10221,3710974,1
 10222,10222,3959779,0
 10223,10223,826281,1
 10224,10224,891152,1
 10225,10225,6243092,0
 10226,10226,3377051,1
 10227,10227,2396773,0
 10228,10228,5752049,0
 10229,10229,1405022,1
 10230,10230,4963793,1
 10231,10231,6749019,0
 10232,10232,1070176,1
 10233,10233,304425,0
 10234,10234,3937534,0
 10235,10235,1099854,1
 10236,10236,6946997,1
 10237,10237,5374547,1
 10238,10238,5375323,0
 10239,10239,4923968,0
 10240,10240,5913131,1
 10241,10241,1195272,1
 10242,10242,6589980,0
 10243,10243,4081001,0
 10244,10244,486132,1
 10245,10245,669767,0
 10246,10246,532467,1
 10247,10247,1549520,1
 10248,10248,2765999,1
 10249,10249,6684747,1
 10250,10250,1019879,0
 10251,10251,4705633,1
 10252,10252,2490013,0
 10253,10253,4790337,0
 10254,10254,2277856,0
 10255,10255,4596566,1
 10256,10256,4336586,0
 10257,10257,6511387,0
 10258,10258,4898215,0
 10259,10259,3393315,1
 10260,10260,4964939,0
 10261,10261,5599961,1
 10262,10262,439652,1
 10263,10263,6479014,0
 10264,10264,6086026,0
 10265,10265,2807335,1
 10266,10266,2583165,1
 10267,10267,164015,0
 10268,10268,5550971,0
 10269,10269,5524433,1
 10270,10270,877548,1
 10271,10271,2019398,1
 10272,10272,2040650,1
 10273,10273,1096905,1
 10274,10274,6799930,0
 10275,10275,939000,1
 10276,10276,1029338,0
 10277,10277,5995299,1
 10278,10278,5606139,0
 10279,10279,1153887,1
 10280,10280,6247971,0
 10281,10281,6474729,1
 10282,10282,3819995,0
 10283,10283,5323789,1
 10284,10284,6899523,1
 10285,10285,442846,1
 10286,10286,1263395,1
 10287,10287,5561198,0
 10288,10288,1830053,0
 10289,10289,4509470,0
 10290,10290,747540,0
 10291,10291,2361278,1
 10292,10292,5020854,1
 10293,10293,2422010,1
 10294,10294,1428539,1
 10295,10295,5372267,1
 10296,10296,4325843,0
 10297,10297,5644407,1
 10298,10298,6708878,1
 10299,10299,6392267,0
 10300,10300,4464227,0
 10301,10301,4775181,0
 10302,10302,6593490,0
 10303,10303,239486,0
 10304,10304,2897266,0
 10305,10305,3669063,0
 10306,10306,2850353,1
 10307,10307,5957540,0
 10308,10308,2659574,1
 10309,10309,6173264,0
 10310,10310,5541910,0
 10311,10311,6705677,0
 10312,10312,754306,0
 10313,10313,3307452,0
 10314,10314,617452,1
 10315,10315,6452469,0
 10316,10316,2703041,1
 10317,10317,965548,1
 10318,10318,6137969,1
 10319,10319,2281023,1
 10320,10320,4069221,1
 10321,10321,4106810,1
 10322,10322,3382573,0
 10323,10323,702907,1
 10324,10324,295245,1
 10325,10325,5709827,0
 10326,10326,3110863,1
 10327,10327,1212711,1
 10328,10328,5743247,0
 10329,10329,5299316,0
 10330,10330,1467371,0
 10331,10331,3110509,0
 10332,10332,3840387,0
 10333,10333,2239850,1
 10334,10334,2515836,0
 10335,10335,1173324,0
 10336,10336,1735057,0
 10337,10337,1714017,0
 10338,10338,5960558,0
 10339,10339,6084154,1
 10340,10340,2838834,0
 10341,10341,6667199,1
 10342,10342,5940821,1
 10343,10343,1808637,1
 10344,10344,3548852,1
 10345,10345,3857357,0
 10346,10346,1709960,1
 10347,10347,443128,1
 10348,10348,6471444,0
 10349,10349,6620380,0
 10350,10350,3242652,0
 10351,10351,5275943,0
 10352,10352,5042876,0
 10353,10353,1147561,0
 10354,10354,6865097,1
 10355,10355,6353536,1
 10356,10356,6280636,1
 10357,10357,1127865,1
 10358,10358,2953988,1
 10359,10359,6987050,1
 10360,10360,5301929,0
 10361,10361,2396103,0
 10362,10362,4265925,0
 10363,10363,6599879,0
 10364,10364,314076,0
 10365,10365,6401941,1
 10366,10366,5746208,0
 10367,10367,6664194,0
 10368,10368,5078253,0
 10369,10369,6671050,1
 10370,10370,329741,1
 10371,10371,5543667,1
 10372,10372,6514422,0
 10373,10373,2035291,0
 10374,10374,3375384,1
 10375,10375,151887,1
 10376,10376,5756906,0
 10377,10377,1897018,0
 10378,10378,472963,1
 10379,10379,3190617,0
 10380,10380,5582562,0
 10381,10381,2065644,1
 10382,10382,4062838,0
 10383,10383,2310155,0
 10384,10384,5961978,0
 10385,10385,2790371,1
 10386,10386,3368558,1
 10387,10387,1123319,1
 10388,10388,2151854,1
 10389,10389,1835764,0
 10390,10390,5174954,1
 10391,10391,6421350,1
 10392,10392,5678011,1
 10393,10393,4614201,0
 10394,10394,1578960,0
 10395,10395,4155822,0
 10396,10396,2073397,0
 10397,10397,191475,1
 10398,10398,2988739,0
 10399,10399,6518019,0
 10400,10400,4169796,1
 10401,10401,4881123,1
 10402,10402,1852354,1
 10403,10403,3248109,1
 10404,10404,492143,1
 10405,10405,3733070,0
 10406,10406,4770547,0
 10407,10407,6594658,0
 10408,10408,2150574,1
 10409,10409,432714,1
 10410,10410,4679772,1
 10411,10411,6596806,1
 10412,10412,3406640,1
 10413,10413,5614440,0
 10414,10414,6239636,0
 10415,10415,6335051,1
 10416,10416,844223,1
 10417,10417,3208298,1
 10418,10418,3537986,1
 10419,10419,6270553,1
 10420,10420,5627664,1
 10421,10421,6903866,0
 10422,10422,1876827,1
 10423,10423,1021778,0
 10424,10424,683626,1
 10425,10425,1109198,1
 10426,10426,1679525,0
 10427,10427,3003014,1
 10428,10428,3317573,0
 10429,10429,566838,1
 10430,10430,5745612,1
 10431,10431,3624223,1
 10432,10432,2748462,1
 10433,10433,6015858,1
 10434,10434,765862,1
 10435,10435,356925,0
 10436,10436,5230446,0
 10437,10437,1645360,0
 10438,10438,942425,1
 10439,10439,4397203,0
 10440,10440,4980290,0
 10441,10441,4432540,0
 10442,10442,6623422,0
 10443,10443,1834532,0
 10444,10444,4736226,0
 10445,10445,1267021,1
 10446,10446,2144511,0
 10447,10447,6499943,0
 10448,10448,4635346,0
 10449,10449,6734480,0
 10450,10450,5606211,0
 10451,10451,2247254,1
 10452,10452,1557297,0
 10453,10453,1736386,0
 10454,10454,3321620,1
 10455,10455,4090911,1
 10456,10456,3219914,1
 10457,10457,6626724,1
 10458,10458,1784504,0
 10459,10459,5667454,1
 10460,10460,3550440,1
 10461,10461,2251226,0
 10462,10462,6681442,1
 10463,10463,3021767,1
 10464,10464,489732,1
 10465,10465,2100615,1
 10466,10466,5491140,0
 10467,10467,5445275,1
 10468,10468,396073,0
 10469,10469,4010504,1
 10470,10470,222300,0
 10471,10471,6518175,0
 10472,10472,4523330,0
 10473,10473,5420488,1
 10474,10474,2756107,1
 10475,10475,3109007,1
 10476,10476,5924053,1
 10477,10477,6379504,0
 10478,10478,741227,1
 10479,10479,3223672,0
 10480,10480,2797106,1
 10481,10481,1510894,0
 10482,10482,5289373,0
 10483,10483,3779679,1
 10484,10484,5807063,0
 10485,10485,2651139,1
 10486,10486,6508058,1
 10487,10487,4484255,1
 10488,10488,5396855,1
 10489,10489,6619533,1
 10490,10490,6359477,1
 10491,10491,6510324,1
 10492,10492,1170977,1
 10493,10493,6620108,0
 10494,10494,3511566,0
 10495,10495,1312155,0
 10496,10496,373925,0
 10497,10497,100823,1
 10498,10498,6943044,0
 10499,10499,1657028,0
 10500,10500,6774925,1
 10501,10501,1361329,1
 10502,10502,121640,1
 10503,10503,6629531,1
 10504,10504,620043,1
 10505,10505,6568612,0
 10506,10506,6882119,0
 10507,10507,534710,1
 10508,10508,3578502,1
 10509,10509,4893546,1
 10510,10510,5116151,1
 10511,10511,4584720,1
 10512,10512,5606271,0
 10513,10513,3774798,1
 10514,10514,1273996,1
 10515,10515,1045390,0
 10516,10516,764656,0
 10517,10517,1990324,0
 10518,10518,2736538,0
 10519,10519,3481955,0
 10520,10520,2117574,0
 10521,10521,2871843,1
 10522,10522,853563,1
 10523,10523,5998977,0
 10524,10524,2867312,0
 10525,10525,5037317,0
 10526,10526,4914471,0
 10527,10527,6709999,0
 10528,10528,5572982,0
 10529,10529,6495098,1
 10530,10530,4636279,1
 10531,10531,4425448,1
 10532,10532,323300,1
 10533,10533,3086829,0
 10534,10534,5228525,1
 10535,10535,5524251,0
 10536,10536,5559091,0
 10537,10537,5005336,0
 10538,10538,3595777,0
 10539,10539,3216260,0
 10540,10540,6266943,1
 10541,10541,6068061,0
 10542,10542,750230,1
 10543,10543,522500,1
 10544,10544,4690632,0
 10545,10545,3213919,0
 10546,10546,4559198,0
 10547,10547,6877635,0
 10548,10548,4059876,0
 10549,10549,5811654,1
 10550,10550,1843545,0
 10551,10551,1911814,0
 10552,10552,5403381,0
 10553,10553,2741464,0
 10554,10554,4270422,1
 10555,10555,6062159,0
 10556,10556,635595,1
 10557,10557,6510116,0
 10558,10558,3758446,0
 10559,10559,670978,0
 10560,10560,2424130,0
 10561,10561,3741075,1
 10562,10562,610262,0
 10563,10563,3461861,1
 10564,10564,2024777,0
 10565,10565,3889621,1
 10566,10566,1075437,0
 10567,10567,5729465,0
 10568,10568,975251,1
 10569,10569,3581479,1
 10570,10570,4376346,1
 10571,10571,5077386,1
 10572,10572,944969,1
 10573,10573,183269,1
 10574,10574,4313002,1
 10575,10575,5292494,1
 10576,10576,4999761,1
 10577,10577,1597886,1
 10578,10578,2966539,1
 10579,10579,6799516,1
 10580,10580,5410590,0
 10581,10581,2336494,1
 10582,10582,3084044,1
 10583,10583,2022769,1
 10584,10584,4546968,0
 10585,10585,3240511,1
 10586,10586,3586907,0
 10587,10587,239384,1
 10588,10588,809510,0
 10589,10589,3533359,1
 10590,10590,5521893,1
 10591,10591,5941716,0
 10592,10592,1462008,0
 10593,10593,170077,1
 10594,10594,2588849,0
 10595,10595,6930408,1
 10596,10596,2167943,0
 10597,10597,599195,1
 10598,10598,6164523,0
 10599,10599,1679816,0
 10600,10600,4566545,0
 10601,10601,6103054,0
 10602,10602,1406389,1
 10603,10603,6820548,0
 10604,10604,592653,1
 10605,10605,5297112,1
 10606,10606,1923766,1
 10607,10607,6644218,0
 10608,10608,193068,1
 10609,10609,6832941,0
 10610,10610,4445056,0
 10611,10611,498006,1
 10612,10612,4271733,1
 10613,10613,490664,1
 10614,10614,6954735,1
 10615,10615,5174768,1
 10616,10616,2438724,1
 10617,10617,4185949,0
 10618,10618,2293593,1
 10619,10619,5970367,0
 10620,10620,2211669,1
 10621,10621,388917,0
 10622,10622,3779344,1
 10623,10623,2039276,0
 10624,10624,3816170,1
 10625,10625,1450818,0
 10626,10626,3370600,1
 10627,10627,1430825,0
 10628,10628,5834767,0
 10629,10629,837930,1
 10630,10630,3990047,0
 10631,10631,6032752,0
 10632,10632,4238615,0
 10633,10633,2497303,0
 10634,10634,1860747,0
 10635,10635,5199074,1
 10636,10636,6723056,0
 10637,10637,4692668,1
 10638,10638,3935985,1
 10639,10639,6734416,1
 10640,10640,2090184,0
 10641,10641,6624939,1
 10642,10642,5779740,0
 10643,10643,2141521,1
 10644,10644,2967042,1
 10645,10645,4429704,0
 10646,10646,284431,0
 10647,10647,4563562,1
 10648,10648,5550304,1
 10649,10649,1428098,1
 10650,10650,6463377,0
 10651,10651,1236474,0
 10652,10652,2708677,0
 10653,10653,1422094,1
 10654,10654,6183395,0
 10655,10655,6310086,0
 10656,10656,2222894,0
 10657,10657,6824005,0
 10658,10658,4926669,1
 10659,10659,2522911,0
 10660,10660,1316584,1
 10661,10661,201251,1
 10662,10662,1439116,0
 10663,10663,2394783,0
 10664,10664,4266667,0
 10665,10665,5210836,0
 10666,10666,5898253,0
 10667,10667,2421989,1
 10668,10668,468658,1
 10669,10669,3626492,1
 10670,10670,2993229,1
 10671,10671,898323,1
 10672,10672,6208707,1
 10673,10673,5150697,1
 10674,10674,2470784,0
 10675,10675,2040146,0
 10676,10676,4182628,1
 10677,10677,670369,0
 10678,10678,3312998,1
 10679,10679,5444825,1
 10680,10680,1176834,1
 10681,10681,6897544,0
 10682,10682,3119445,0
 10683,10683,2306723,0
 10684,10684,750517,1
 10685,10685,1323443,0
 10686,10686,5049996,1
 10687,10687,3793621,0
 10688,10688,2514148,1
 10689,10689,5786515,0
 10690,10690,2168977,1
 10691,10691,4320030,1
 10692,10692,5541040,0
 10693,10693,2674028,0
 10694,10694,2983591,1
 10695,10695,294437,1
 10696,10696,4664231,0
 10697,10697,5949892,0
 10698,10698,5351573,0
 10699,10699,5797043,1
 10700,10700,5296745,1
 10701,10701,5319311,0
 10702,10702,2246127,0
 10703,10703,1492204,1
 10704,10704,1346559,1
 10705,10705,6310637,0
 10706,10706,3904344,0
 10707,10707,5403898,0
 10708,10708,5150693,1
 10709,10709,5345483,0
 10710,10710,1149473,1
 10711,10711,2330615,0
 10712,10712,4730119,1
 10713,10713,987812,1
 10714,10714,5001378,1
 10715,10715,4283978,0
 10716,10716,6603989,0
 10717,10717,5952947,0
 10718,10718,354333,1
 10719,10719,6381721,1
 10720,10720,5961313,1
 10721,10721,1759392,1
 10722,10722,3325541,0
 10723,10723,5321239,1
 10724,10724,802966,0
 10725,10725,5003842,1
 10726,10726,4530871,1
 10727,10727,5173927,0
 10728,10728,4866951,1
 10729,10729,1426025,1
 10730,10730,1820724,1
 10731,10731,5871662,1
 10732,10732,3880360,0
 10733,10733,416988,0
 10734,10734,4635554,1
 10735,10735,2992237,1
 10736,10736,2462135,1
 10737,10737,2429690,1
 10738,10738,5701719,1
 10739,10739,3213873,1
 10740,10740,2416020,0
 10741,10741,227956,1
 10742,10742,3938628,0
 10743,10743,3418226,1
 10744,10744,2642199,1
 10745,10745,6632165,1
 10746,10746,579600,0
 10747,10747,4122857,0
 10748,10748,5899131,1
 10749,10749,421949,0
 10750,10750,4822584,1
 10751,10751,4388334,1
 10752,10752,6834848,1
 10753,10753,6835331,0
 10754,10754,733603,0
 10755,10755,5698557,0
 10756,10756,1689325,0
 10757,10757,1116343,0
 10758,10758,2141609,1
 10759,10759,3535714,0
 10760,10760,553942,0
 10761,10761,2113525,1
 10762,10762,1993229,1
 10763,10763,2565603,0
 10764,10764,3462134,1
 10765,10765,131622,0
 10766,10766,4409756,0
 10767,10767,5561565,0
 10768,10768,4416740,0
 10769,10769,249415,1
 10770,10770,5103519,1
 10771,10771,5980557,0
 10772,10772,1660336,0
 10773,10773,6237047,0
 10774,10774,262089,0
 10775,10775,6570804,1
 10776,10776,6793284,0
 10777,10777,5270660,0
 10778,10778,2423438,0
 10779,10779,2414366,0
 10780,10780,5549418,0
 10781,10781,5935751,1
 10782,10782,6542690,0
 10783,10783,1333853,1
 10784,10784,1264153,1
 10785,10785,3246445,1
 10786,10786,3269008,0
 10787,10787,1022615,1
 10788,10788,4187633,0
 10789,10789,4204434,1
 10790,10790,5055953,0
 10791,10791,4536184,1
 10792,10792,906960,0
 10793,10793,3060173,1
 10794,10794,3520680,1
 10795,10795,4298636,0
 10796,10796,5285236,0
 10797,10797,1670225,1
 10798,10798,894672,0
 10799,10799,164162,0
 10800,10800,2163939,1
 10801,10801,5328704,0
 10802,10802,6278365,0
 10803,10803,5843329,0
 10804,10804,2393942,0
 10805,10805,3321075,1
 10806,10806,4243856,0
 10807,10807,2077392,0
 10808,10808,2228541,1
 10809,10809,747963,1
 10810,10810,4336832,0
 10811,10811,3287615,0
 10812,10812,584074,0
 10813,10813,3924126,0
 10814,10814,1905558,1
 10815,10815,1091712,0
 10816,10816,3075181,1
 10817,10817,6641184,1
 10818,10818,2401284,1
 10819,10819,2038680,0
 10820,10820,4458310,1
 10821,10821,859872,0
 10822,10822,4619762,1
 10823,10823,4526215,1
 10824,10824,5906617,0
 10825,10825,5289203,1
 10826,10826,4628559,0
 10827,10827,901690,1
 10828,10828,2064102,1
 10829,10829,5956188,1
 10830,10830,5879704,1
 10831,10831,995173,0
 10832,10832,596539,1
 10833,10833,3859527,0
 10834,10834,6344259,1
 10835,10835,963632,0
 10836,10836,1816884,1
 10837,10837,5958021,1
 10838,10838,3972178,1
 10839,10839,1038811,1
 10840,10840,1593118,1
 10841,10841,2837361,0
 10842,10842,245526,0
 10843,10843,2791432,1
 10844,10844,3021810,0
 10845,10845,347651,0
 10846,10846,2245733,0
 10847,10847,1967618,1
 10848,10848,1306153,0
 10849,10849,244057,0
 10850,10850,5795590,1
 10851,10851,2952667,1
 10852,10852,3912753,1
 10853,10853,1594905,0
 10854,10854,1589601,0
 10855,10855,852372,0
 10856,10856,1849973,1
 10857,10857,1441080,1
 10858,10858,3287814,0
 10859,10859,4632856,1
 10860,10860,2773708,0
 10861,10861,119448,1
 10862,10862,1977587,1
 10863,10863,3499177,1
 10864,10864,1898933,1
 10865,10865,5072332,1
 10866,10866,6686971,0
 10867,10867,106148,1
 10868,10868,5094975,1
 10869,10869,5523787,1
 10870,10870,2028549,0
 10871,10871,6379123,0
 10872,10872,2155500,1
 10873,10873,3787518,1
 10874,10874,5878535,1
 10875,10875,6894184,0
 10876,10876,5123939,1
 10877,10877,5746841,0
 10878,10878,5071614,0
 10879,10879,3585633,0
 10880,10880,6005848,1
 10881,10881,5218795,0
 10882,10882,3022726,0
 10883,10883,5889868,0
 10884,10884,4621621,1
 10885,10885,4837801,1
 10886,10886,1983378,0
 10887,10887,2983557,0
 10888,10888,5538237,0
 10889,10889,6784060,1
 10890,10890,6439737,1
 10891,10891,2590489,1
 10892,10892,6365010,1
 10893,10893,5897383,0
 10894,10894,6678916,1
 10895,10895,186181,0
 10896,10896,287213,0
 10897,10897,5616845,0
 10898,10898,6361177,0
 10899,10899,584155,1
 10900,10900,2726131,1
 10901,10901,5125063,0
 10902,10902,3192587,0
 10903,10903,5380242,1
 10904,10904,4556708,0
 10905,10905,3969203,0
 10906,10906,5502435,0
 10907,10907,4454074,0
 10908,10908,5598653,0
 10909,10909,4670671,1
 10910,10910,4363905,0
 10911,10911,5372930,0
 10912,10912,6261548,1
 10913,10913,4314888,0
 10914,10914,2203974,0
 10915,10915,792889,0
 10916,10916,2397972,1
 10917,10917,2647437,0
 10918,10918,3310217,0
 10919,10919,3592472,0
 10920,10920,3431852,1
 10921,10921,2505716,0
 10922,10922,6202789,1
 10923,10923,6247687,0
 10924,10924,6569222,1
 10925,10925,2443337,1
 10926,10926,6381635,1
 10927,10927,825219,0
 10928,10928,1196828,0
 10929,10929,3210158,1
 10930,10930,3539659,0
 10931,10931,1991703,1
 10932,10932,5380576,0
 10933,10933,5572074,1
 10934,10934,6635509,1
 10935,10935,2283733,0
 10936,10936,2867729,0
 10937,10937,1030280,1
 10938,10938,1541104,1
 10939,10939,5862509,0
 10940,10940,1685330,0
 10941,10941,4590207,1
 10942,10942,2473353,0
 10943,10943,2728790,1
 10944,10944,3042634,0
 10945,10945,5503027,1
 10946,10946,499164,1
 10947,10947,4819205,0
 10948,10948,287759,0
 10949,10949,5659670,1
 10950,10950,3733099,0
 10951,10951,4435310,0
 10952,10952,688568,0
 10953,10953,2609330,1
 10954,10954,1209865,0
 10955,10955,4362938,1
 10956,10956,817609,1
 10957,10957,5029260,0
 10958,10958,3869241,1
 10959,10959,1734155,1
 10960,10960,5701451,0
 10961,10961,5079659,1
 10962,10962,4924962,1
 10963,10963,2897122,0
 10964,10964,1272018,0
 10965,10965,707438,1
 10966,10966,1911089,0
 10967,10967,4628927,1
 10968,10968,3566368,0
 10969,10969,2225326,0
 10970,10970,1200353,0
 10971,10971,1062698,0
 10972,10972,192329,0
 10973,10973,589750,1
 10974,10974,3478301,1
 10975,10975,3112699,0
 10976,10976,4557719,1
 10977,10977,2499845,0
 10978,10978,441759,1
 10979,10979,2601168,0
 10980,10980,2646831,0
 10981,10981,5258425,1
 10982,10982,4383064,0
 10983,10983,1041045,1
 10984,10984,3708810,0
 10985,10985,4954931,0
 10986,10986,4669722,0
 10987,10987,6393075,1
 10988,10988,2475747,1
 10989,10989,6714981,0
 10990,10990,3196162,0
 10991,10991,5340111,1
 10992,10992,4652669,0
 10993,10993,469934,0
 10994,10994,1307060,0
 10995,10995,967016,0
 10996,10996,382535,0
 10997,10997,4864343,1
 10998,10998,831675,1
 10999,10999,2452743,1
 11000,11000,6271518,1
 11001,11001,2901850,0
 11002,11002,4746643,1
 11003,11003,3186137,1
 11004,11004,5213838,1
 11005,11005,174383,1
 11006,11006,3114946,0
 11007,11007,2446161,0
 11008,11008,389364,1
 11009,11009,6344518,0
 11010,11010,1581365,1
 11011,11011,4268992,1
 11012,11012,5464368,1
 11013,11013,3100262,1
 11014,11014,2532635,1
 11015,11015,3530735,0
 11016,11016,3646800,0
 11017,11017,371046,0
 11018,11018,4773594,0
 11019,11019,319628,0
 11020,11020,3274002,1
 11021,11021,6174298,1
 11022,11022,1567142,0
 11023,11023,5011458,1
 11024,11024,6049948,0
 11025,11025,5778844,0
 11026,11026,4024248,0
 11027,11027,5452573,1
 11028,11028,476789,0
 11029,11029,2640724,0
 11030,11030,5552750,0
 11031,11031,6498135,0
 11032,11032,3078068,0
 11033,11033,4429443,0
 11034,11034,6719834,0
 11035,11035,4942972,0
 11036,11036,6714273,0
 11037,11037,1990629,0
 11038,11038,5650240,1
 11039,11039,1320559,0
 11040,11040,6112861,0
 11041,11041,5766145,1
 11042,11042,1124096,0
 11043,11043,5469283,1
 11044,11044,6826342,0
 11045,11045,1990757,1
 11046,11046,1589147,1
 11047,11047,1362874,0
 11048,11048,343460,0
 11049,11049,2232511,0
 11050,11050,859502,0
