ID, BANIERA, YACUZZI, SALA, COCINETA
 5658,0,1,1,1
 5659,1,1,0,1
 5660,0,0,1,1
 5661,1,1,0,0
 5662,0,1,0,1
 5663,1,0,1,1
 5664,1,0,0,0
 5665,0,1,1,0
 5666,0,1,0,1
 5667,1,1,0,0
 5668,0,1,1,1
 5669,0,1,1,1
 5670,1,0,1,1
 5671,1,1,1,1
 5672,1,0,0,0
 5673,1,0,0,1
 5674,1,1,1,1
 5675,1,0,1,0
 5676,1,0,0,0
 5677,1,1,0,1
 5678,0,0,0,1
 5679,1,0,0,1
 5680,0,1,1,0
 5681,1,1,0,0
 5682,0,1,0,1
 5683,0,1,1,1
 5684,1,0,0,1
 5685,0,0,1,0
 5686,1,0,0,0
 5687,0,1,1,0
 5688,0,1,1,0
 5689,1,0,1,1
 5690,1,0,1,0
 5691,0,0,1,1
 5692,0,0,0,1
 5693,0,0,0,0
 5694,0,1,0,1
 5695,0,0,1,0
 5696,1,0,1,1
 5697,0,1,1,1
 5698,0,1,0,0
 5699,1,1,0,0
 5700,0,0,0,0
 5701,1,1,1,1
 5702,0,1,1,1
 5703,0,1,1,0
 5704,1,0,0,1
 5705,0,1,1,0
 5706,1,0,0,0
 5707,1,0,0,0
 5708,1,1,0,1
 5709,0,0,1,0
 5710,1,0,0,0
 5711,0,1,0,1
 5712,1,0,1,0
 5713,1,1,0,1
 5714,0,0,0,1
 5715,1,0,0,0
 5716,1,0,1,0
 5717,0,0,0,1
 5718,0,1,1,0
 5719,1,0,1,1
 5720,1,0,0,1
 5721,1,0,0,1
 5722,1,1,1,0
 5723,0,1,1,1
 5724,0,1,0,0
 5725,0,1,1,1
 5726,1,0,1,0
 5727,1,1,1,0
 5728,0,1,1,0
 5729,0,0,1,1
 5730,0,1,1,1
 5731,1,1,0,1
 5732,0,1,0,1
 5733,0,0,0,0
 5734,1,1,0,0
 5735,0,0,1,1
 5736,0,1,1,0
 5737,1,0,0,0
 5738,0,0,1,0
 5739,0,0,0,1
 5740,0,0,1,1
 5741,0,1,1,0
 5742,0,0,0,0
 5743,1,1,1,1
 5744,0,0,0,1
 5745,0,0,0,0
 5746,0,1,0,0
 5747,0,1,0,0
 5748,0,1,0,0
 5749,1,0,1,0
 5750,1,0,0,0
 5751,0,0,0,0
 5752,1,1,1,1
 5753,1,1,1,1
 5754,1,0,1,1
 5755,1,1,0,1
 5756,0,0,1,0
 5757,1,0,0,1
 5758,0,1,0,1
 5759,0,1,0,1
 5760,0,0,0,0
 5761,1,1,1,0
 5762,1,0,1,1
 5763,0,0,1,0
 5764,1,1,0,1
 5765,1,1,0,0
 5766,0,1,0,1
 5767,1,0,1,1
 5768,0,1,0,0
 5769,1,0,1,0
 5770,0,1,1,1
 5771,0,1,1,0
 5772,1,0,0,1
 5773,0,0,1,0
 5774,0,0,1,1
 5775,0,1,1,1
 5776,0,1,0,1
 5777,1,1,1,1
 5778,0,1,0,0
 5779,1,1,1,0
 5780,0,1,1,1
 5781,0,1,0,0
 5782,1,0,0,1
 5783,0,1,1,1
 5784,0,1,0,0
 5785,1,1,1,0
 5786,0,1,1,1
 5787,1,0,0,1
 5788,1,0,0,0
 5789,1,0,0,0
 5790,1,0,0,0
 5791,1,1,0,1
 5792,1,1,1,1
 5793,1,1,1,0
 5794,0,1,1,0
 5795,0,1,0,0
 5796,0,1,1,1
 5797,0,1,0,1
 5798,1,0,1,1
 5799,0,1,1,0
 5800,1,1,1,0
 5801,0,1,1,1
 5802,0,1,0,1
 5803,1,0,1,1
 5804,1,1,0,1
 5805,1,0,1,1
 5806,0,1,0,1
 5807,1,0,0,0
 5808,1,0,1,1
 5809,1,0,1,1
 5810,0,0,1,0
 5811,0,0,1,0
 5812,0,0,0,0
 5813,0,1,0,1
 5814,0,1,0,1
 5815,0,1,1,1
 5816,0,1,1,1
 5817,1,0,1,0
 5818,0,0,1,1
 5819,1,1,1,1
 5820,1,0,0,0
 5821,1,0,1,1
 5822,1,1,0,1
 5823,1,0,0,1
 5824,0,1,0,0
 5825,1,0,1,1
 5826,0,1,1,1
 5827,0,0,1,1
 5828,1,1,1,0
 5829,0,1,0,0
 5830,0,1,0,0
 5831,0,1,0,0
 5832,1,1,1,1
 5833,0,0,1,0
 5834,0,0,1,0
 5835,1,1,0,0
 5836,0,0,0,0
 5837,1,0,1,0
 5838,1,1,0,1
 5839,0,1,1,1
 5840,1,1,0,1
 5841,1,0,0,0
 5842,0,1,0,0
 5843,1,1,1,0
 5844,1,1,0,0
 5845,1,0,0,1
 5846,1,1,0,0
 5847,1,0,0,0
 5848,1,1,0,1
 5849,0,1,0,1
 5850,0,0,0,1
 5851,0,1,1,0
 5852,1,0,0,0
 5853,0,0,0,0
 5854,0,0,1,0
 5855,1,1,1,1
 5856,1,1,0,1
 5857,1,0,1,0
 5858,0,0,0,1
 5859,0,0,1,0
 5860,1,1,0,0
 5861,0,1,1,1
 5862,1,0,0,1
 5863,0,0,0,1
 5864,0,1,1,1
 5865,0,1,0,0
 5866,1,1,1,0
 5867,0,0,1,0
 5868,0,0,1,0
 5869,1,1,1,1
 5870,0,0,1,1
 5871,0,0,0,1
 5872,0,0,1,0
 5873,1,1,0,1
 5874,1,1,1,1
 5875,1,0,1,1
 5876,1,1,1,0
 5877,1,1,1,1
 5878,1,1,1,1
 5879,0,1,1,0
 5880,1,0,0,1
 5881,0,1,0,0
 5882,0,1,0,1
 5883,0,0,0,0
 5884,1,1,0,0
 5885,0,0,0,0
 5886,0,1,1,0
 5887,0,0,0,1
 5888,1,0,1,1
 5889,1,1,0,0
 5890,0,0,0,0
 5891,1,0,1,1
 5892,0,0,0,1
 5893,1,0,0,0
 5894,0,1,0,1
 5895,0,0,0,1
 5896,0,0,1,0
 5897,1,1,0,0
 5898,1,1,0,0
 5899,1,0,0,0
 5900,0,0,1,1
 5901,0,1,1,1
 5902,0,0,1,1
 5903,0,1,1,0
 5904,1,0,1,0
 5905,0,1,1,1
 5906,0,1,0,0
 5907,1,1,0,0
 5908,0,1,0,0
 5909,1,1,1,0
 5910,0,0,1,0
 5911,0,1,0,0
 5912,0,1,0,1
 5913,0,1,0,1
 5914,1,1,1,1
 5915,1,1,1,1
 5916,1,0,1,0
 5917,1,0,1,1
 5918,1,1,0,0
 5919,0,1,0,0
 5920,0,0,1,0
 5921,0,1,0,0
 5922,0,0,0,0
 5923,1,0,1,0
 5924,0,1,0,1
 5925,0,1,1,0
 5926,1,0,0,0
 5927,1,1,0,1
 5928,1,0,1,0
 5929,0,0,1,1
 5930,1,1,1,0
 5931,1,1,1,1
 5932,0,0,1,1
 5933,0,0,0,1
 5934,0,0,1,1
 5935,0,1,0,1
 5936,0,1,0,1
 5937,0,0,0,0
 5938,1,0,1,1
 5939,0,0,1,1
 5940,1,0,1,1
 5941,1,0,0,0
 5942,0,1,0,1
 5943,1,1,0,0
 5944,1,0,1,1
 5945,0,0,0,0
 5946,0,1,0,0
 5947,1,1,1,0
 5948,0,0,1,1
 5949,1,1,1,0
 5950,1,0,0,1
 5951,1,1,0,1
 5952,1,0,1,1
 5953,0,0,1,1
 5954,1,0,1,1
 5955,1,0,1,0
 5956,0,1,1,1
 5957,0,0,0,0
 5958,0,0,0,0
 5959,0,1,0,0
 5960,0,1,1,0
 5961,0,1,1,0
 5962,1,1,1,1
 5963,1,0,1,1
 5964,1,1,1,1
 5965,1,0,0,1
 5966,1,1,1,0
 5967,1,0,1,1
 5968,0,0,0,0
 5969,1,0,0,1
 5970,0,1,1,0
 5971,1,1,0,1
 5972,1,1,1,0
 5973,0,1,1,0
 5974,0,1,0,1
 5975,0,0,0,1
 5976,1,1,0,0
 5977,1,0,0,0
 5978,1,0,1,1
 5979,1,0,1,0
 5980,0,0,0,0
 5981,1,0,0,0
 5982,1,1,1,0
 5983,0,1,1,1
 5984,0,1,1,1
 5985,0,0,1,1
 5986,1,1,0,1
 5987,1,0,0,0
 5988,1,0,0,1
 5989,1,1,1,0
 5990,0,0,1,1
 5991,0,0,0,1
 5992,0,0,0,1
 5993,1,1,0,0
 5994,0,1,1,0
 5995,0,1,0,0
 5996,1,1,0,0
 5997,0,0,1,1
 5998,0,1,0,1
 5999,1,0,1,0
 6000,0,0,1,1
 6001,0,0,0,0
 6002,1,0,0,1
 6003,0,0,1,0
 6004,0,1,1,0
 6005,1,0,1,0
 6006,0,0,0,0
 6007,1,0,0,1
 6008,1,0,1,1
 6009,0,1,1,0
 6010,1,0,1,0
 6011,0,1,1,1
 6012,1,1,1,0
 6013,0,1,1,1
 6014,1,1,1,1
 6015,0,1,1,0
 6016,0,1,0,0
 6017,0,0,0,1
 6018,0,0,1,0
 6019,1,1,0,1
 6020,0,0,0,1
 6021,0,0,1,0
 6022,1,0,1,0
 6023,0,1,1,1
 6024,0,1,0,1
 6025,1,1,0,1
 6026,1,1,0,1
 6027,1,1,1,1
 6028,0,1,0,1
 6029,0,0,1,1
 6030,0,0,1,0
 6031,0,0,0,0
 6032,1,1,1,1
 6033,1,0,1,1
 6034,1,1,1,1
 6035,0,1,0,1
 6036,0,0,0,1
 6037,0,0,0,0
 6038,0,0,0,0
 6039,1,0,0,0
 6040,0,1,0,1
 6041,0,1,0,1
 6042,0,1,0,1
 6043,1,1,0,0
 6044,1,0,0,1
 6045,1,0,1,1
 6046,1,1,0,0
 6047,1,1,0,0
 6048,0,1,1,1
 6049,1,0,1,0
 6050,0,0,0,1
 6051,0,1,1,0
 6052,0,1,0,1
 6053,1,0,1,0
 6054,0,1,0,1
 6055,1,0,0,1
 6056,0,1,0,0
 6057,0,1,0,1
 6058,0,1,1,1
 6059,0,1,1,0
 6060,0,0,1,0
 6061,1,1,0,1
 6062,1,0,1,0
 6063,0,1,1,1
 6064,0,1,0,1
 6065,1,1,0,0
 6066,1,1,1,1
 6067,0,0,1,0
 6068,1,0,0,1
 6069,1,1,1,1
 6070,0,0,0,0
 6071,1,0,0,0
 6072,0,0,1,0
 6073,0,0,1,1
 6074,0,1,0,1
 6075,0,0,1,0
 6076,1,1,1,0
 6077,1,1,1,1
 6078,1,1,0,1
 6079,1,1,0,1
 6080,1,0,1,0
 6081,0,1,1,0
 6082,0,0,0,0
 6083,1,1,1,1
 6084,1,0,0,1
 6085,1,0,1,0
 6086,0,0,1,0
 6087,0,0,1,1
 6088,1,0,1,0
 6089,1,1,1,1
 6090,1,1,0,1
 6091,0,1,0,0
 6092,1,1,0,0
 6093,1,1,0,1
 6094,1,1,0,0
 6095,0,1,1,1
 6096,1,1,1,0
 6097,1,0,0,1
 6098,1,1,1,1
 6099,0,1,1,0
 6100,1,0,1,0
 6101,0,1,1,1
 6102,0,1,1,1
 6103,0,0,0,1
 6104,0,0,1,1
 6105,0,0,0,1
 6106,0,0,0,0
 6107,1,1,0,0
 6108,1,0,0,1
 6109,0,0,1,1
 6110,0,1,0,0
 6111,1,1,1,1
 6112,1,1,0,1
 6113,1,0,1,0
 6114,0,1,0,0
 6115,1,1,0,1
 6116,1,0,1,1
 6117,0,1,0,1
 6118,1,1,0,0
 6119,1,1,1,1
 6120,0,1,1,1
 6121,1,1,0,0
 6122,0,1,1,1
 6123,1,1,0,0
 6124,1,0,0,1
 6125,1,0,0,0
 6126,0,1,0,1
 6127,1,1,0,1
 6128,1,1,1,1
 6129,1,0,1,1
 6130,1,1,0,1
 6131,0,1,1,0
 6132,0,0,1,0
 6133,1,1,0,0
 6134,0,1,0,0
 6135,1,1,0,1
 6136,0,0,1,0
 6137,0,1,1,1
 6138,0,1,1,1
 6139,0,1,1,1
 6140,1,0,0,0
 6141,1,1,0,0
 6142,1,1,0,1
 6143,0,1,1,0
 6144,1,1,1,0
 6145,1,0,0,1
 6146,1,0,1,1
 6147,0,1,1,0
 6148,1,1,0,1
 6149,1,1,0,0
 6150,1,0,0,1
 6151,0,0,1,1
 6152,0,1,0,0
 6153,0,1,1,0
 6154,1,0,0,0
 6155,1,0,0,1
 6156,1,1,0,0
 6157,0,1,1,0
 6158,1,1,0,0
 6159,1,0,1,0
 6160,0,1,0,0
 6161,1,1,1,1
 6162,0,0,0,0
 6163,0,0,0,0
 6164,0,0,1,0
 6165,1,1,0,1
 6166,1,0,1,1
 6167,0,1,0,0
 6168,1,1,0,0
 6169,1,1,0,0
 6170,0,1,1,1
 6171,0,1,1,1
 6172,0,1,1,0
 6173,0,1,0,0
 6174,1,1,0,1
 6175,1,1,1,1
 6176,0,1,0,1
 6177,0,0,0,1
 6178,0,0,0,0
 6179,1,0,0,1
 6180,1,0,1,1
 6181,0,0,1,0
 6182,0,1,0,0
 6183,1,1,1,1
 6184,1,0,1,0
 6185,1,1,0,1
 6186,0,0,0,0
 6187,1,1,1,1
 6188,1,0,1,1
 6189,0,0,0,0
 6190,0,1,1,1
 6191,1,0,1,1
 6192,1,0,1,1
 6193,0,1,0,1
 6194,0,1,0,0
 6195,1,0,1,0
 6196,0,0,1,1
 6197,0,0,0,1
 6198,0,0,1,0
 6199,0,1,0,0
 6200,1,1,1,0
 6201,1,0,0,0
 6202,1,0,0,1
 6203,1,0,1,0
 6204,0,1,0,1
 6205,0,0,1,1
 6206,0,1,0,0
 6207,1,1,1,0
 6208,0,1,0,1
 6209,0,1,1,0
 6210,0,0,1,1
 6211,0,1,0,1
 6212,0,1,1,1
 6213,0,0,0,1
 6214,0,1,1,0
 6215,0,1,0,0
 6216,0,1,1,1
 6217,1,1,0,1
 6218,1,0,0,1
 6219,0,0,0,0
 6220,0,0,0,0
 6221,1,0,0,0
 6222,1,1,1,0
 6223,1,0,0,1
 6224,1,1,1,1
 6225,0,1,1,0
 6226,1,1,1,0
 6227,0,0,0,0
 6228,1,1,1,1
 6229,1,1,1,1
 6230,1,0,0,1
 6231,1,0,0,1
 6232,1,0,0,0
 6233,0,0,1,0
 6234,1,1,0,0
 6235,0,1,0,0
 6236,1,0,0,1
 6237,0,1,1,1
 6238,0,1,0,0
 6239,1,0,0,0
 6240,1,1,1,1
 6241,1,0,1,0
 6242,0,1,0,0
 6243,0,1,1,0
 6244,1,0,0,0
 6245,1,0,1,0
 6246,0,1,1,1
 6247,1,1,0,1
 6248,0,0,0,1
 6249,1,1,1,1
 6250,1,0,1,0
 6251,0,1,0,1
 6252,0,0,0,0
 6253,0,0,1,0
 6254,1,0,0,1
 6255,1,0,0,1
 6256,1,1,0,0
 6257,1,1,0,1
 6258,0,1,0,0
 6259,1,1,0,1
 6260,1,1,1,1
 6261,0,0,1,1
 6262,0,1,0,0
 6263,1,1,1,0
 6264,0,0,0,1
 6265,0,0,0,1
 6266,1,1,0,0
 6267,0,1,0,0
 6268,1,1,1,0
 6269,1,0,1,1
 6270,0,1,0,1
 6271,0,0,0,0
 6272,1,1,1,0
 6273,1,0,1,1
 6274,1,0,1,1
 6275,1,0,1,1
 6276,1,1,0,0
 6277,0,0,1,1
 6278,1,0,1,0
 6279,1,1,1,1
 6280,1,1,1,1
 6281,0,1,0,1
 6282,1,0,0,1
 6283,1,0,0,0
 6284,0,0,0,0
 6285,0,1,1,1
 6286,1,1,0,0
 6287,0,1,1,1
 6288,1,0,1,0
 6289,1,0,1,0
 6290,1,1,0,1
 6291,0,1,0,0
 6292,0,1,1,0
 6293,0,1,1,1
 6294,0,1,1,0
 6295,1,1,1,1
 6296,1,1,0,1
 6297,0,0,0,0
 6298,1,0,0,0
 6299,0,0,0,0
 6300,0,1,0,1
 6301,1,1,0,0
 6302,1,0,0,1
 6303,0,1,1,1
 6304,0,1,0,1
 6305,1,1,1,0
 6306,0,1,0,0
 6307,1,0,1,1
 6308,1,0,1,0
 6309,0,1,1,1
 6310,0,1,1,0
 6311,1,1,0,1
 6312,0,0,1,0
 6313,0,0,0,1
 6314,1,0,1,1
 6315,0,0,1,1
 6316,1,0,0,1
 6317,0,0,0,1
 6318,0,0,0,1
 6319,0,1,0,1
 6320,0,0,0,1
 6321,0,1,0,1
 6322,1,1,0,0
 6323,1,0,0,0
 6324,0,0,1,1
 6325,1,0,0,1
 6326,0,0,0,0
 6327,1,0,1,1
 6328,1,0,1,0
 6329,1,1,0,0
 6330,0,0,0,1
 6331,1,0,1,1
 6332,0,0,0,0
 6333,0,0,1,1
 6334,1,1,1,1
 6335,0,1,0,0
 6336,1,1,1,1
 6337,1,1,0,1
 6338,0,1,1,1
 6339,1,1,0,0
 6340,0,0,1,1
 6341,1,0,1,1
 6342,1,1,1,1
 6343,1,0,0,0
 6344,0,0,1,1
 6345,0,0,0,1
 6346,0,0,1,1
 6347,1,1,0,1
 6348,0,0,0,0
 6349,1,0,1,0
 6350,0,0,1,1
 6351,1,1,0,0
 6352,0,0,1,0
 6353,0,0,1,0
 6354,0,1,1,0
 6355,0,1,1,1
 6356,1,0,0,1
 6357,0,1,1,1
 6358,1,1,0,0
 6359,0,1,0,0
 6360,0,1,1,0
 6361,1,1,1,0
 6362,0,1,0,0
 6363,0,1,0,1
 6364,0,0,1,0
 6365,1,1,0,0
 6366,1,1,1,0
 6367,0,1,0,1
 6368,0,1,1,0
 6369,1,1,0,1
 6370,1,0,1,1
 6371,0,1,0,1
 6372,0,0,0,0
 6373,1,0,0,1
 6374,0,0,0,0
 6375,1,0,0,0
 6376,1,0,0,0
 6377,1,0,1,1
 6378,1,1,1,1
 6379,0,0,0,0
 6380,0,1,1,1
 6381,0,1,0,1
 6382,0,0,0,1
 6383,0,0,1,0
 6384,0,1,0,0
 6385,1,0,0,1
 6386,0,0,0,1
 6387,0,1,1,1
 6388,0,1,1,0
 6389,1,1,1,1
 6390,1,1,1,0
 6391,0,0,0,0
 6392,1,0,0,1
 6393,0,0,1,1
 6394,0,1,1,0
 6395,1,0,0,1
 6396,0,1,1,1
 6397,1,0,0,1
 6398,1,0,0,0
 6399,1,1,0,0
 6400,0,1,0,0
 6401,0,0,1,1
 6402,0,1,1,1
 6403,1,1,1,0
 6404,1,0,1,1
 6405,0,1,0,1
 6406,1,1,0,1
 6407,0,1,0,1
 6408,0,1,1,0
 6409,0,0,1,0
 6410,1,1,1,0
 6411,0,1,1,1
 6412,0,0,0,1
 6413,0,0,0,0
 6414,0,1,1,0
 6415,1,0,1,0
 6416,1,0,0,0
 6417,1,0,0,0
 6418,1,0,0,0
 6419,1,0,0,1
 6420,1,1,0,0
 6421,1,1,0,1
 6422,1,0,1,0
 6423,0,0,0,0
 6424,0,1,0,0
 6425,0,1,1,1
 6426,1,0,1,1
 6427,0,1,1,0
 6428,1,1,1,0
 6429,0,1,0,1
 6430,0,1,0,1
 6431,0,1,0,0
 6432,0,1,1,1
 6433,0,1,1,1
 6434,0,0,0,0
 6435,1,1,1,0
 6436,0,0,0,0
 6437,0,0,1,0
 6438,0,0,0,0
 6439,0,1,1,0
 6440,0,0,0,1
 6441,1,1,0,1
 6442,1,1,1,0
 6443,0,1,1,1
 6444,0,1,1,1
 6445,0,1,0,0
 6446,0,1,1,1
 6447,0,0,0,0
 6448,1,1,1,1
 6449,1,1,1,0
 6450,1,1,1,1
 6451,0,0,1,0
 6452,0,1,1,0
 6453,0,1,0,1
 6454,0,1,0,0
 6455,1,1,1,1
 6456,1,1,1,1
 6457,0,1,1,0
 6458,0,0,0,1
 6459,0,1,1,1
 6460,0,1,0,0
 6461,1,0,0,0
 6462,1,1,1,1
 6463,0,1,0,0
 6464,0,1,0,0
 6465,1,1,0,0
 6466,1,0,1,1
 6467,0,0,1,1
 6468,0,1,1,0
 6469,0,0,1,0
 6470,1,1,0,1
 6471,0,1,0,1
 6472,1,0,1,1
 6473,1,0,0,0
 6474,1,1,0,1
 6475,1,0,1,0
 6476,0,1,0,1
 6477,1,1,0,0
 6478,1,0,1,0
 6479,1,0,0,0
 6480,0,0,0,1
 6481,1,1,1,1
 6482,1,1,1,1
 6483,0,1,0,0
 6484,1,0,1,0
 6485,0,0,1,1
 6486,1,0,0,0
 6487,1,0,0,0
 6488,1,1,0,0
 6489,1,1,1,0
 6490,1,1,0,1
 6491,1,1,0,1
 6492,1,0,0,1
 6493,0,1,0,1
 6494,0,0,0,0
 6495,0,0,1,0
 6496,1,1,0,0
 6497,0,0,0,1
 6498,0,1,1,1
 6499,0,0,0,0
 6500,1,0,1,1
 6501,0,1,1,0
 6502,0,0,1,1
 6503,0,0,0,1
 6504,0,0,0,0
 6505,1,0,1,1
 6506,1,0,1,1
 6507,0,0,1,0
 6508,0,1,1,0
 6509,0,1,0,0
 6510,0,0,1,0
 6511,1,0,0,0
 6512,1,1,0,1
 6513,1,1,1,0
 6514,0,0,0,0
 6515,1,1,0,0
 6516,1,1,1,1
 6517,0,0,0,0
 6518,0,0,1,0
 6519,0,1,0,0
 6520,0,0,0,0
 6521,0,0,1,1
 6522,0,1,1,0
 6523,0,1,1,1
 6524,1,1,0,0
 6525,0,0,0,0
 6526,1,0,0,1
 6527,1,1,0,1
 6528,0,0,0,0
 6529,1,0,1,0
 6530,1,1,1,0
 6531,0,0,1,0
 6532,0,1,0,0
 6533,1,0,0,0
 6534,0,0,1,1
 6535,0,1,1,1
 6536,0,1,1,1
 6537,1,1,0,0
 6538,0,0,0,0
 6539,1,0,0,1
 6540,0,1,0,1
 6541,1,1,1,1
 6542,1,0,0,1
 6543,1,0,1,0
 6544,0,1,1,0
 6545,1,1,1,1
 6546,1,0,0,1
 6547,1,0,1,1
 6548,1,0,1,0
 6549,0,1,0,1
 6550,1,1,0,1
 6551,0,0,1,1
 6552,1,0,1,0
 6553,1,0,0,1
 6554,1,1,1,1
 6555,0,1,0,1
 6556,0,0,0,0
 6557,1,0,1,1
 6558,0,0,0,1
 6559,1,1,1,1
 6560,0,0,0,0
 6561,0,0,1,0
 6562,1,0,1,0
 6563,0,1,0,0
 6564,0,0,0,1
 6565,0,0,0,1
 6566,0,1,0,1
 6567,1,1,1,0
 6568,0,1,0,1
 6569,1,0,1,1
 6570,1,1,1,1
 6571,0,1,0,0
 6572,0,1,0,1
 6573,0,0,1,1
 6574,1,1,1,1
 6575,1,1,0,0
 6576,1,1,0,0
 6577,0,1,0,0
 6578,1,0,0,0
 6579,1,1,1,0
 6580,1,1,1,0
 6581,1,0,0,0
 6582,0,1,1,1
 6583,0,0,1,0
 6584,0,0,1,1
 6585,1,1,1,1
 6586,1,1,1,0
 6587,1,1,0,1
 6588,1,0,0,1
 6589,1,0,0,1
 6590,1,0,0,1
 6591,0,1,1,0
 6592,1,0,1,1
 6593,1,0,1,1
 6594,1,1,1,1
 6595,1,0,1,0
 6596,1,1,1,1
 6597,1,0,1,0
 6598,0,1,1,1
 6599,0,1,0,0
 6600,0,1,1,1
 6601,0,0,1,1
 6602,1,1,1,1
 6603,0,1,0,0
 6604,1,0,0,0
 6605,0,1,1,1
 6606,1,0,0,0
 6607,1,1,1,1
 6608,0,0,1,1
 6609,1,1,1,1
 6610,1,0,1,0
 6611,1,1,1,0
 6612,1,0,1,0
 6613,1,0,1,1
 6614,0,0,1,1
 6615,0,1,0,0
 6616,1,0,1,0
 6617,1,1,1,1
 6618,0,1,1,0
 6619,0,0,0,0
 6620,0,1,1,1
 6621,1,1,0,0
 6622,1,0,1,0
 6623,0,0,0,0
 6624,1,1,1,1
 6625,1,0,1,1
 6626,0,0,1,1
 6627,0,0,0,0
 6628,1,1,0,0
 6629,1,1,1,0
 6630,0,1,0,0
 6631,1,1,0,1
 6632,1,0,0,1
 6633,1,0,0,0
 6634,1,0,0,0
 6635,1,0,0,1
 6636,1,0,0,1
 6637,0,0,0,1
 6638,0,1,1,0
 6639,0,1,1,0
 6640,0,0,0,1
 6641,1,0,0,1
 6642,0,1,1,0
 6643,1,1,1,1
 6644,1,0,0,0
 6645,1,1,1,0
 6646,0,0,1,1
 6647,1,1,0,0
 6648,1,0,0,0
 6649,0,0,1,0
 6650,1,0,0,0
 6651,1,1,0,0
 6652,1,0,0,0
 6653,0,0,1,0
 6654,1,0,1,0
 6655,0,1,0,1
 6656,0,1,1,1
 6657,1,1,0,0
 6658,1,0,1,0
 6659,1,1,0,1
 6660,1,1,0,1
 6661,0,1,1,0
 6662,1,1,1,0
 6663,0,1,1,1
 6664,0,0,1,1
 6665,0,1,0,1
 6666,0,0,0,1
 6667,0,0,1,0
 6668,1,1,1,1
 6669,1,1,1,1
 6670,0,0,0,0
 6671,1,1,0,1
 6672,0,0,0,0
 6673,1,0,1,0
 6674,0,1,0,1
 6675,1,0,0,1
 6676,0,0,1,1
 6677,1,0,0,0
 6678,0,1,1,1
 6679,0,1,1,1
 6680,0,0,1,0
 6681,0,0,1,0
 6682,0,1,0,1
 6683,0,1,1,0
 6684,1,1,1,1
 6685,0,1,1,1
 6686,1,1,0,1
 6687,0,1,0,0
 6688,1,0,1,1
 6689,1,0,0,0
 6690,1,0,1,0
 6691,1,0,1,0
 6692,0,0,1,1
 6693,0,0,0,0
 6694,0,1,1,0
 6695,1,0,1,1
 6696,1,1,1,0
 6697,1,1,1,1
 6698,0,1,0,0
 6699,0,0,1,1
 6700,1,0,0,0
 6701,0,0,1,1
 6702,1,0,1,1
 6703,0,1,1,1
 6704,1,0,0,1
 6705,1,0,1,0
 6706,1,0,1,1
 6707,1,1,0,1
 6708,1,1,0,1
 6709,0,1,0,0
 6710,0,0,1,1
 6711,0,1,0,1
 6712,1,1,0,1
 6713,1,1,1,1
 6714,0,1,0,0
 6715,0,1,0,0
 6716,1,0,1,1
 6717,1,1,1,0
 6718,0,1,1,1
 6719,0,1,0,0
 6720,0,0,0,1
 6721,0,1,0,0
 6722,1,0,0,0
 6723,0,1,0,1
 6724,1,0,0,1
 6725,0,0,0,0
 6726,1,0,1,1
 6727,0,1,1,1
 6728,1,0,0,1
 6729,1,0,0,0
 6730,0,1,0,1
 6731,0,1,0,1
 6732,1,1,1,0
 6733,0,0,0,0
 6734,1,1,0,1
 6735,0,0,1,1
 6736,1,1,1,0
 6737,0,0,1,1
 6738,1,1,0,1
 6739,1,0,0,1
 6740,1,1,1,0
 6741,1,1,0,1
 6742,1,1,1,0
 6743,1,0,0,0
 6744,0,1,0,1
 6745,0,1,0,0
 6746,0,0,0,0
 6747,1,1,1,1
 6748,1,1,1,0
 6749,1,0,1,0
 6750,1,0,1,0
 6751,1,1,1,0
 6752,0,0,1,0
 6753,1,0,0,0
 6754,0,0,1,0
 6755,0,1,0,1
 6756,0,0,1,1
 6757,1,1,1,1
 6758,0,1,1,1
 6759,1,1,1,0
 6760,0,0,0,0
 6761,1,1,0,1
 6762,1,0,1,1
 6763,0,1,0,0
 6764,0,1,1,1
 6765,0,0,1,0
 6766,1,0,1,1
 6767,0,1,0,0
 6768,1,1,1,0
 6769,1,1,1,0
 6770,1,0,1,0
 6771,1,1,1,1
 6772,1,1,1,1
 6773,1,1,1,1
 6774,0,0,1,0
 6775,0,1,1,0
 6776,1,1,0,0
 6777,1,1,1,1
 6778,1,1,0,0
 6779,0,0,0,1
 6780,1,0,1,0
 6781,0,1,0,1
 6782,1,0,0,0
 6783,0,0,0,0
 6784,1,0,1,0
 6785,1,0,0,1
 6786,1,0,0,0
 6787,1,1,1,0
 6788,1,0,1,1
 6789,1,1,1,1
 6790,1,0,0,0
 6791,1,0,0,0
 6792,1,1,1,0
 6793,0,0,0,0
 6794,1,1,0,1
 6795,1,1,0,0
 6796,0,1,0,1
 6797,0,0,0,0
 6798,0,1,1,1
 6799,1,1,1,1
 6800,0,1,1,1
 6801,0,0,0,0
 6802,1,1,0,0
 6803,1,1,0,1
 6804,1,1,0,0
 6805,1,1,1,0
 6806,1,1,1,0
 6807,0,0,1,0
 6808,1,1,0,1
 6809,0,0,1,1
 6810,0,1,1,0
 6811,1,0,1,1
 6812,0,0,0,0
 6813,1,1,0,0
 6814,1,1,1,0
 6815,1,1,1,0
 6816,0,0,0,0
 6817,1,1,1,1
 6818,0,1,0,1
 6819,1,1,0,0
 6820,0,1,1,1
 6821,0,1,0,0
