IDOPERADOR, GANANCIA 
 5680,192690145
 5681,130188657
 5682,280312561
 5683,45879530
 5684,520445471
 5685,388151723
 5686,259329837
 5687,386328888
 5688,516617011
 5689,258718621
 5690,552825701
 5691,427309426
 5692,460073695
 5693,199551540
 5694,247376318
 5695,527049926
 5696,192835940
 5697,262145516
 5698,244979877
 5699,220007932
 5700,270403940
 5701,36962417
 5702,176103477
 5703,90882698
 5704,282428466
 5705,36548234
 5706,265170068
 5707,387382087
 5708,551575155
 5709,557638265
 5710,457982824
 5711,52221028
 5712,177699815
 5713,480088940
 5714,422679553
 5715,265392493
 5716,18232252
 5717,510157286
 5718,256085876
 5719,128963889
 5720,436726917
 5721,162305734
 5722,449668772
 5723,284372723
 5724,459579983
 5725,406764232
 5726,556762820
 5727,4909631
 5728,557355317
 5729,462526468
 5730,481949847
 5731,118481461
 5732,461512095
 5733,191079172
 5734,314602315
 5735,84063554
 5736,333454660
 5737,523946161
 5738,137489004
 5739,446516662
 5740,114622585
 5741,557319708
 5742,269233267
 5743,248920225
 5744,536966023
 5745,525119763
 5746,469220277
 5747,16237457
 5748,180097738
 5749,276429583
 5750,443784831
 5751,274581553
 5752,247421432
 5753,86957777
 5754,313856886
 5755,329266318
 5756,277783185
 5757,203960072
 5758,89920733
 5759,503803029
 5760,272332683
 5761,245033127
 5762,19904090
 5763,529013304
 5764,358323867
 5765,515675519
 5766,88051021
 5767,20461501
 5768,142840375
 5769,150417415
 5770,355556260
 5771,508660208
 5772,275623057
 5773,234899201
 5774,284363166
 5775,361418299
 5776,421709452
 5777,418735192
 5778,371685604
 5779,276182109
 5780,531340856
 5781,449705599
 5782,384284118
 5783,391868888
 5784,176133926
 5785,539988878
 5786,32187367
 5787,509049681
 5788,236310092
 5789,384309619
 5790,36819989
 5791,70738660
 5792,78912393
 5793,145387436
 5794,316333046
 5795,344312168
 5796,332710011
 5797,336280223
 5798,69729362
 5799,25824613
 5800,371127505
 5801,298362709
 5802,121521671
 5803,202069133
 5804,392586896
 5805,94248355
 5806,461124275
 5807,326693558
 5808,89734753
 5809,1430798
 5810,261572133
 5811,73425166
 5812,510531671
 5813,80100051
 5814,115401972
 5815,168280351
 5816,41515105
 5817,380797111
 5818,551562413
 5819,399269863
 5820,485486947
 5821,403246078
 5822,233896528
 5823,10922629
 5824,547050852
 5825,391129552
 5826,361862529
 5827,343668031
 5828,312202117
 5829,389105256
 5830,304386317
 5831,523110167
 5832,202946978
 5833,351492252
 5834,476935691
 5835,122852305
 5836,281807135
 5837,159365983
 5838,270279259
 5839,281290131
 5840,369499208
 5841,111824951
 5842,480565873
 5843,124528426
 5844,224781311
 5845,194976777
 5846,493545980
 5847,389214192
 5848,479917801
 5849,251813739
 5850,249780951
 5851,133454425
 5852,140255414
 5853,276347918
 5854,124838317
 5855,148637106
 5856,235994210
 5857,508606009
 5858,557272813
 5859,217811071
 5860,453398722
 5861,296092298
 5862,453353933
 5863,138516717
 5864,330908444
 5865,264712168
 5866,472361964
 5867,537373430
 5868,157520192
 5869,511232720
 5870,499565904
 5871,75418361
 5872,543268404
 5873,433546068
 5874,460350542
 5875,219182373
 5876,388028298
 5877,450853697
 5878,102656744
 5879,179637915
 5880,201401346
 5881,7102370
 5882,100177278
 5883,418985651
 5884,30931137
 5885,151725244
 5886,416925038
 5887,352824375
 5888,155685564
 5889,77680766
 5890,22842007
 5891,279299461
 5892,130168931
 5893,178780003
 5894,10843566
 5895,439619275
 5896,480635860
 5897,527237013
 5898,198999219
 5899,153752552
 5900,348473756
 5901,446413494
 5902,119147833
 5903,73395172
 5904,247433273
 5905,100394709
 5906,164138306
 5907,532003428
 5908,480161638
 5909,324938212
 5910,3547708
 5911,464833863
 5912,3917471
 5913,168122383
 5914,289553423
 5915,212910106
 5916,455357553
 5917,255900075
 5918,24850115
 5919,488406495
 5920,365643915
 5921,66473896
 5922,432186492
 5923,374665506
 5924,463444981
 5925,30028629
 5926,551839107
 5927,314261442
 5928,513310954
 5929,326116595
 5930,480401030
 5931,484708866
 5932,150880228
 5933,455797682
 5934,171444843
 5935,135676052
 5936,300748504
 5937,400172749
 5938,64516457
 5939,105882119
 5940,237358007
 5941,292980960
 5942,154601598
 5943,295625930
 5944,136451705
 5945,126042102
 5946,492831037
 5947,65383471
 5948,489711718
 5949,202424960
 5950,136402232
 5951,439565588
 5952,471937888
 5953,498060221
 5954,193098481
 5955,222665124
 5956,235524587
 5957,286312606
 5958,556188507
 5959,475833534
 5960,332606073
 5961,515521488
 5962,557110578
 5963,418724817
 5964,374823792
 5965,539010090
 5966,203902009
 5967,439050506
 5968,45146687
 5969,88509779
 5970,202622679
 5971,520704969
 5972,210988888
 5973,30256092
 5974,522280728
 5975,37647512
 5976,2284660
 5977,14352354
 5978,54271201
 5979,225594539
 5980,548931848
 5981,111885205
 5982,516767104
 5983,217764472
 5984,316203268
 5985,400498874
 5986,59779347
 5987,24050368
 5988,115500908
 5989,318995439
 5990,484465147
 5991,362881920
 5992,109399360
 5993,28522660
 5994,514124094
 5995,508491748
 5996,169290726
 5997,127010425
 5998,388576036
 5999,538260314
 6000,235456023
 6001,164871768
 6002,321863635
 6003,374151404
 6004,549123247
 6005,475478814
 6006,16201115
 6007,188018790
 6008,466549764
 6009,139423385
 6010,487826836
 6011,307567385
 6012,533942063
 6013,181209452
 6014,438979736
 6015,125383966
 6016,162917856
 6017,342027136
 6018,258801667
 6019,454651130
 6020,90263597
 6021,41623659
 6022,296573876
 6023,349701679
 6024,303262575
 6025,254994348
 6026,85144843
 6027,482954492
 6028,310984558
 6029,261002454
 6030,400696688
 6031,132289578
 6032,84195030
 6033,492437572
 6034,168074085
 6035,326681577
 6036,173147541
 6037,19987823
 6038,543583617
 6039,474786856
 6040,546184994
 6041,508022606
 6042,50410607
 6043,20637854
 6044,292344661
 6045,451617332
 6046,406717273
 6047,62212488
 6048,25522429
 6049,110429001
 6050,452365838
 6051,68402833
 6052,416842436
 6053,530542381
 6054,56084839
 6055,55175775
 6056,40284672
 6057,76668635
 6058,339195554
 6059,303648254
 6060,126578416
 6061,333983018
 6062,354388877
 6063,339837638
 6064,187027969
 6065,137405911
 6066,76626010
 6067,177915918
 6068,204919730
 6069,53284888
 6070,449793797
 6071,450559552
 6072,119508728
 6073,477093861
 6074,303903056
 6075,422040881
 6076,45495346
 6077,228804305
 6078,174786839
 6079,346908541
 6080,256213138
 6081,281739247
 6082,554262335
 6083,279877654
 6084,524520963
 6085,43698638
 6086,438198399
 6087,476673874
 6088,298693554
 6089,367496285
 6090,51340386
 6091,553865080
 6092,435110391
 6093,423058796
 6094,428105079
 6095,43925751
 6096,343831756
 6097,421267683
 6098,448273850
 6099,30250784
 6100,274399732
 6101,315899176
 6102,525581309
 6103,354084722
 6104,396027686
 6105,59238895
 6106,406533653
 6107,228630395
 6108,121448308
 6109,550317216
 6110,374549166
 6111,135759418
 6112,277305000
 6113,477691221
 6114,194630785
 6115,485390315
 6116,279513742
 6117,362523762
 6118,136145439
 6119,167393512
 6120,263816154
 6121,405697429
 6122,456887010
 6123,549762134
 6124,61849635
 6125,359620710
 6126,86964837
 6127,409274290
 6128,231933361
 6129,359202432
 6130,41491095
 6131,118125246
 6132,237690024
 6133,57012262
 6134,67874492
 6135,166084504
 6136,464671660
 6137,331588960
 6138,397310961
 6139,87317517
 6140,104396211
 6141,58341255
 6142,323838085
 6143,556787193
 6144,36285735
 6145,486259183
 6146,138911742
 6147,397731771
 6148,440567560
 6149,185170531
 6150,176661060
 6151,16725305
 6152,325364491
 6153,444298587
 6154,221540892
 6155,421836835
 6156,243563161
 6157,270648990
 6158,396452537
 6159,74033203
 6160,316586154
 6161,60986452
 6162,157713520
 6163,194442790
 6164,554853063
 6165,338532018
 6166,177321922
 6167,144632296
 6168,535887256
 6169,528044335
 6170,142892429
 6171,375408788
 6172,139464589
 6173,71725974
 6174,126448253
 6175,63652875
 6176,511846173
 6177,23481220
 6178,309803083
 6179,374552368
 6180,330935378
 6181,540036951
 6182,474907092
 6183,191868247
 6184,542798625
 6185,92899527
 6186,349828846
 6187,89749637
 6188,477001012
 6189,58792729
 6190,305745507
 6191,346856967
 6192,314194383
 6193,283223914
 6194,530750983
 6195,158033741
 6196,175989487
 6197,466497278
 6198,131717369
 6199,523077750
 6200,300513179
 6201,260957062
 6202,283946242
 6203,385662824
 6204,40952019
 6205,269920652
 6206,533150242
 6207,554522807
 6208,440546990
 6209,331948158
 6210,238726783
 6211,207994862
 6212,146355132
 6213,170911084
 6214,378393382
 6215,44971734
 6216,29675496
 6217,111679822
 6218,159906449
 6219,266093905
 6220,186193781
 6221,353859551
 6222,502410484
 6223,149844383
 6224,82320553
 6225,138642540
 6226,549361486
 6227,534138161
 6228,498054423
 6229,545605019
 6230,150601596
 6231,344049488
 6232,383949039
 6233,444563384
 6234,165958561
 6235,325731717
 6236,353113558
 6237,300471700
 6238,559282481
 6239,553629365
 6240,465142377
 6241,489462672
 6242,47721666
 6243,333774397
 6244,356151602
 6245,189829413
 6246,423232884
 6247,58773084
 6248,344612375
 6249,467949525
 6250,332881193
 6251,268637505
 6252,77331048
 6253,409401923
 6254,72205791
 6255,356231044
 6256,425472324
 6257,417794839
 6258,3149540
 6259,30000531
 6260,408825540
 6261,478349787
 6262,516044210
 6263,279680915
 6264,155586615
 6265,180147010
 6266,235756691
 6267,243942678
 6268,291579634
 6269,376276598
 6270,511578323
 6271,498068347
 6272,101913461
 6273,140534587
 6274,285310969
 6275,34464609
 6276,384553571
 6277,77567162
 6278,344512568
 6279,253738624
 6280,58362705
 6281,186163369
 6282,36199847
 6283,38152192
 6284,254776414
 6285,39497767
 6286,464385064
 6287,115891522
 6288,112013361
 6289,275645375
 6290,182283223
 6291,241728868
 6292,391055679
 6293,361541407
 6294,156655004
 6295,39942415
 6296,342040188
 6297,33326627
 6298,539383610
 6299,521534513
 6300,27203792
 6301,461537840
 6302,484460660
 6303,71735188
 6304,352936423
 6305,37250023
 6306,516326593
 6307,391551681
 6308,510180960
 6309,271891278
 6310,20278365
 6311,444848630
 6312,211482267
 6313,492307727
 6314,87807420
 6315,159859978
 6316,502381830
 6317,284481415
 6318,56515717
 6319,247170412
 6320,443376467
 6321,447251650
 6322,93733623
 6323,176732540
 6324,462314648
 6325,12881056
 6326,328913598
 6327,510495277
 6328,439621006
 6329,69644744
 6330,257708300
 6331,511371963
 6332,115988740
 6333,333226110
 6334,59064523
 6335,36052798
 6336,266418958
 6337,483352770
 6338,373182047
 6339,277754681
 6340,138964271
 6341,108872402
 6342,241391490
 6343,346266372
 6344,276462565
 6345,101317139
 6346,360024259
 6347,63940318
 6348,189992456
 6349,257067697
 6350,513170010
 6351,56426229
 6352,501913630
 6353,343100048
 6354,23559380
 6355,113160700
 6356,86994263
 6357,322820717
 6358,559858969
 6359,294129134
 6360,452778749
 6361,441465424
 6362,138843554
 6363,207836274
 6364,48526422
 6365,205660053
 6366,397779189
 6367,297032589
 6368,305437591
 6369,400193492
 6370,558131115
 6371,283976176
 6372,489285888
 6373,259895731
 6374,422840586
 6375,272402427
 6376,522919190
 6377,247583438
 6378,330247595
 6379,433280664
 6380,113644950
 6381,542736952
 6382,181986943
 6383,416670371
 6384,400477656
 6385,476136829
 6386,356515978
 6387,556556064
 6388,399939849
 6389,372285388
 6390,222491030
 6391,312197057
 6392,267379200
 6393,463969799
 6394,553373079
 6395,383113792
 6396,136454364
 6397,34826957
 6398,427004219
 6399,381201466
 6400,295509438
 6401,334214450
 6402,195691514
 6403,383155909
 6404,244314655
 6405,325996293
 6406,477626588
 6407,177069540
 6408,149017487
 6409,325590807
 6410,368903455
 6411,163639783
 6412,306346532
 6413,414452017
 6414,371321297
 6415,306609589
 6416,454326447
 6417,492251016
 6418,424594089
 6419,154804340
 6420,527069358
 6421,416635305
 6422,75968609
 6423,518392224
 6424,37666344
 6425,230193855
 6426,356176953
 6427,39506290
 6428,466970390
 6429,502786447
 6430,263606148
 6431,253214567
 6432,31789686
 6433,230531643
 6434,259591115
 6435,178980480
 6436,256831519
 6437,349334025
 6438,205441099
 6439,341576150
 6440,319302914
 6441,347053311
 6442,34521903
 6443,490220519
 6444,417270858
 6445,272925482
 6446,51230782
 6447,206933109
 6448,151800270
 6449,69476344
 6450,415841633
 6451,347167298
 6452,182637815
 6453,417749113
 6454,226905502
 6455,76028266
 6456,483973915
 6457,13483981
 6458,91228286
 6459,502766046
 6460,501622420
 6461,488299658
 6462,73123714
 6463,82101057
 6464,453035489
 6465,274046787
 6466,499195763
 6467,432066959
 6468,509585281
 6469,362187835
 6470,477969682
 6471,57886783
 6472,557938155
 6473,392529499
 6474,219780599
 6475,321059599
 6476,506126866
 6477,440769464
 6478,317456528
 6479,263362450
 6480,355148917
 6481,499790658
 6482,390262564
 6483,63976630
 6484,271289111
 6485,55997531
 6486,275262165
 6487,219399178
 6488,517574928
 6489,531069113
 6490,14910176
 6491,260891345
 6492,135095014
 6493,156994708
 6494,30407792
 6495,309398173
 6496,329579587
 6497,490379635
 6498,475593783
 6499,246192712
 6500,471234640
 6501,508878773
 6502,425115467
 6503,556971767
 6504,300496140
 6505,95667706
 6506,49341823
 6507,44574366
 6508,233588672
 6509,267746711
 6510,36950789
 6511,396210468
 6512,227574224
 6513,409383487
 6514,260074760
 6515,151748198
 6516,216605260
 6517,180901125
 6518,146840546
 6519,59522132
 6520,296773629
 6521,92769882
 6522,394677982
 6523,10296514
 6524,319687303
 6525,376505461
 6526,305101936
 6527,175190474
 6528,94308943
 6529,11521748
 6530,487926786
 6531,344996727
 6532,421380814
 6533,237709685
 6534,66884603
 6535,337061768
 6536,503792148
 6537,139589638
 6538,431661043
 6539,275271591
 6540,413385068
 6541,548637642
 6542,322890131
 6543,172346043
 6544,15052408
 6545,513040901
 6546,450582193
 6547,85781920
 6548,104022720
 6549,318366114
 6550,4256934
 6551,468210049
 6552,48448034
 6553,451389834
 6554,125051767
 6555,278648319
 6556,410165789
 6557,259051794
 6558,492148387
 6559,372876479
 6560,467683013
 6561,130995322
 6562,154015870
 6563,156509392
 6564,240114916
 6565,378666197
 6566,163032434
 6567,477502304
 6568,86520185
 6569,534310439
 6570,139172557
 6571,56835914
 6572,39134680
 6573,193903992
 6574,88355732
 6575,62912728
 6576,220299104
 6577,417557048
 6578,181507332
 6579,489858801
 6580,257417039
 6581,171350784
 6582,50639578
 6583,133725668
 6584,213590860
 6585,191849687
 6586,428820200
 6587,189528111
 6588,407857615
 6589,121157835
 6590,264784693
 6591,260388162
 6592,180547227
 6593,237710541
 6594,281795441
 6595,157207083
 6596,342280139
 6597,542090707
 6598,27487493
 6599,11429566
 6600,212132184
 6601,279090593
 6602,89559175
 6603,222482092
 6604,57405349
 6605,15520968
 6606,85361567
 6607,432284071
 6608,542590751
 6609,556505152
 6610,393456135
 6611,344325297
 6612,321483062
 6613,515017013
 6614,180625877
 6615,104881012
 6616,101156548
 6617,362405633
 6618,215539724
 6619,153988263
 6620,544994444
 6621,450262028
 6622,367759413
 6623,43730425
 6624,552344654
 6625,521611746
 6626,329834233
 6627,284977152
 6628,4093103
 6629,250139947
 6630,11091056
 6631,118787155
 6632,120673547
 6633,41960557
 6634,104605334
 6635,242455413
 6636,343419008
 6637,438167269
 6638,70872296
 6639,6145692
 6640,117631719
 6641,457200990
 6642,161576886
 6643,519862117
 6644,69425577
 6645,287718307
 6646,356080001
 6647,223075329
 6648,335161141
 6649,335436980
 6650,542642320
 6651,415634961
 6652,147591752
 6653,98036319
 6654,315556203
 6655,50314597
 6656,96266580
 6657,227225081
 6658,507900846
 6659,223017093
 6660,28027562
 6661,128429917
 6662,491713519
 6663,163018676
 6664,181193770
 6665,366593670
 6666,155138177
 6667,26073400
 6668,240621763
 6669,270435320
 6670,491526124
 6671,132631799
 6672,548672216
 6673,401640738
 6674,544526323
 6675,115194554
 6676,48524463
 6677,365685633
 6678,273230525
 6679,160405536
 6680,125994966
 6681,443310260
 6682,188859198
 6683,517158543
 6684,378962661
 6685,443476381
 6686,141956190
 6687,494144563
 6688,307487303
 6689,46160870
 6690,412413099
 6691,412634405
 6692,134439217
 6693,370145213
 6694,16037640
 6695,548718104
 6696,190161345
 6697,126644599
 6698,36008563
 6699,340908390
 6700,469004728
 6701,210975064
 6702,93550586
 6703,4890592
 6704,514415837
 6705,541716030
 6706,3522123
 6707,292482987
 6708,217685089
 6709,14570616
 6710,411011241
 6711,487296736
 6712,350634112
 6713,248888745
 6714,478068686
 6715,534632602
 6716,300202162
 6717,304850118
 6718,169233178
 6719,213774965
 6720,355915318
 6721,139180946
 6722,297385432
 6723,328347307
 6724,345900115
 6725,464916518
 6726,370475754
 6727,518847658
 6728,302007532
 6729,471264101
 6730,279000672
 6731,447759940
 6732,143833558
 6733,432852295
 6734,366114939
 6735,390667791
 6736,462005293
 6737,77011065
 6738,382873641
 6739,378497707
 6740,76360835
 6741,348101659
 6742,17530612
 6743,83357668
 6744,544508617
 6745,53798468
 6746,503064502
 6747,138686743
 6748,383076028
 6749,481541370
 6750,330428691
 6751,185818924
 6752,318265797
 6753,191601623
 6754,141773685
 6755,252277654
 6756,115335236
 6757,215013040
 6758,452407815
 6759,547361772
 6760,242539456
 6761,312789457
 6762,295019156
 6763,345003179
 6764,412278207
 6765,413186039
 6766,216341099
 6767,401859982
 6768,254282348
 6769,276145055
 6770,266038355
 6771,247204775
 6772,67157242
 6773,496526177
 6774,346373008
 6775,474083414
 6776,345280953
 6777,20499901
 6778,401498088
 6779,79450056
