PRECIO,CAPACIDAD,UBICACION,TAMANIO,NUMERO
3304708,1,primer piso,83,13836
4091708,1,primer piso,79,13837
1877533,2,primer piso,175,13838
4120401,2,primer piso,187,13839
5179176,4,ultimo piso,109,13840
1925772,3,piso intermedio,180,13841
6865207,4,primer piso,176,13842
157791,1,ultimo piso,174,13843
2937455,1,ultimo piso,170,13844
4981247,4,ultimo piso,182,13845
5971517,2,ultimo piso,123,13846
6871047,2,ultimo piso,119,13847
304269,3,primer piso,156,13848
4062481,1,ultimo piso,136,13849
535271,3,piso intermedio,197,13850
4378494,3,piso intermedio,188,13851
4745700,4,ultimo piso,128,13852
6664097,3,ultimo piso,195,13853
3765528,4,primer piso,140,13854
1117846,2,primer piso,170,13855
2120275,4,primer piso,129,13856
6489817,4,primer piso,125,13857
3577792,1,primer piso,183,13858
6529605,4,piso intermedio,126,13859
6702985,4,ultimo piso,77,13860
3524031,2,piso intermedio,126,13861
4378420,1,ultimo piso,199,13862
575255,1,piso intermedio,129,13863
2377911,4,piso intermedio,157,13864
1292699,2,primer piso,179,13865
4457134,3,ultimo piso,165,13866
5930502,4,ultimo piso,107,13867
5068997,3,piso intermedio,191,13868
1848850,3,piso intermedio,136,13869
5958541,3,piso intermedio,138,13870
2031962,2,piso intermedio,140,13871
4820936,3,primer piso,142,13872
725308,4,ultimo piso,115,13873
1730284,3,primer piso,87,13874
6096033,3,primer piso,178,13875
1478608,2,piso intermedio,148,13876
1317295,3,primer piso,119,13877
4840100,3,primer piso,150,13878
5010004,4,piso intermedio,150,13879
3469655,1,piso intermedio,175,13880
4041021,1,ultimo piso,169,13881
1510232,1,ultimo piso,140,13882
6469063,2,piso intermedio,71,13883
5688861,4,ultimo piso,188,13884
4981177,1,ultimo piso,71,13885
4202535,3,primer piso,179,13886
1608533,4,primer piso,177,13887
6567652,3,primer piso,138,13888
5972800,2,piso intermedio,74,13889
6115693,2,primer piso,117,13890
1907486,3,ultimo piso,175,13891
6838124,2,piso intermedio,146,13892
4651420,3,primer piso,96,13893
5307199,1,primer piso,92,13894
2268382,1,primer piso,132,13895
4680179,3,primer piso,130,13896
1047587,1,piso intermedio,90,13897
4639315,2,ultimo piso,164,13898
6521707,2,primer piso,129,13899
4315407,2,piso intermedio,153,13900
1191748,2,ultimo piso,152,13901
2431886,1,ultimo piso,197,13902
662911,1,primer piso,147,13903
208106,4,piso intermedio,92,13904
1778374,1,primer piso,168,13905
929397,4,primer piso,176,13906
5168973,4,ultimo piso,110,13907
6867354,1,primer piso,78,13908
3705288,4,ultimo piso,138,13909
3740982,1,primer piso,135,13910
4616203,3,primer piso,168,13911
2102893,2,primer piso,80,13912
110019,1,primer piso,191,13913
6661731,1,ultimo piso,185,13914
774086,3,ultimo piso,118,13915
3757713,1,piso intermedio,72,13916
4135062,2,ultimo piso,175,13917
2159625,3,piso intermedio,87,13918
1649758,1,primer piso,94,13919
3999404,2,ultimo piso,178,13920
1615611,4,ultimo piso,144,13921
1096305,1,piso intermedio,187,13922
1164718,4,ultimo piso,195,13923
815130,3,ultimo piso,152,13924
2561255,4,primer piso,179,13925
4830505,2,ultimo piso,153,13926
4414254,2,primer piso,179,13927
3178318,3,primer piso,119,13928
5382386,4,primer piso,99,13929
3561377,3,primer piso,90,13930
6926085,3,primer piso,193,13931
4943601,2,piso intermedio,200,13932
5579942,3,piso intermedio,188,13933
3100305,4,primer piso,92,13934
1033030,2,piso intermedio,180,13935
749812,2,primer piso,189,13936
3380269,2,ultimo piso,176,13937
1443816,4,ultimo piso,105,13938
4174284,1,ultimo piso,169,13939
3154835,3,ultimo piso,122,13940
2871556,3,ultimo piso,171,13941
4329691,2,piso intermedio,140,13942
3333386,1,ultimo piso,152,13943
1634124,1,primer piso,200,13944
3214672,4,ultimo piso,102,13945
742202,4,piso intermedio,193,13946
1387264,3,ultimo piso,141,13947
986304,3,piso intermedio,157,13948
3872942,1,ultimo piso,83,13949
1410543,4,ultimo piso,71,13950
922237,3,primer piso,123,13951
2872691,4,primer piso,112,13952
5332920,3,primer piso,177,13953
176134,1,piso intermedio,115,13954
289462,1,piso intermedio,200,13955
616160,3,piso intermedio,174,13956
5969579,3,ultimo piso,134,13957
5759208,3,piso intermedio,120,13958
6128327,1,piso intermedio,195,13959
1170811,2,ultimo piso,113,13960
5198873,2,primer piso,127,13961
5807821,4,ultimo piso,86,13962
5712319,2,piso intermedio,179,13963
6631505,4,ultimo piso,135,13964
4158086,2,piso intermedio,173,13965
3399166,4,piso intermedio,137,13966
229567,2,piso intermedio,78,13967
6241696,3,primer piso,137,13968
159160,4,primer piso,77,13969
970706,3,primer piso,82,13970
3180834,1,piso intermedio,95,13971
3063654,4,ultimo piso,145,13972
3060494,3,piso intermedio,155,13973
6611316,2,primer piso,97,13974
3037347,1,primer piso,176,13975
4570464,4,primer piso,177,13976
1208151,3,primer piso,84,13977
2762079,2,piso intermedio,166,13978
3932889,4,primer piso,160,13979
1156684,2,ultimo piso,162,13980
6575587,2,primer piso,114,13981
4184667,1,piso intermedio,100,13982
2733981,4,primer piso,113,13983
4046528,3,piso intermedio,188,13984
3953507,2,primer piso,178,13985
2251972,1,piso intermedio,119,13986
4182223,4,primer piso,172,13987
6105743,2,primer piso,101,13988
2240517,1,primer piso,156,13989
1665872,1,ultimo piso,117,13990
3769255,1,ultimo piso,99,13991
357976,4,piso intermedio,162,13992
2096914,1,primer piso,91,13993
1602839,4,primer piso,166,13994
423203,4,piso intermedio,152,13995
6279850,2,ultimo piso,182,13996
3761931,2,piso intermedio,127,13997
2349323,4,primer piso,112,13998
2899619,3,primer piso,96,13999
1267238,2,primer piso,124,14000
4685621,3,piso intermedio,91,14001
2910292,1,ultimo piso,187,14002
394387,3,ultimo piso,177,14003
6855587,1,ultimo piso,133,14004
2086475,4,piso intermedio,138,14005
1922014,1,piso intermedio,93,14006
4643978,1,primer piso,186,14007
1708341,4,piso intermedio,185,14008
6251679,1,piso intermedio,165,14009
6365113,1,primer piso,118,14010
5470368,4,piso intermedio,107,14011
5062174,3,primer piso,120,14012
6010161,4,ultimo piso,197,14013
5731753,2,primer piso,165,14014
6908052,3,ultimo piso,138,14015
5077039,3,ultimo piso,119,14016
3556512,4,primer piso,165,14017
2025321,1,ultimo piso,150,14018
2939796,3,ultimo piso,186,14019
1504123,2,ultimo piso,132,14020
1107028,2,ultimo piso,109,14021
911239,4,piso intermedio,106,14022
2674488,1,ultimo piso,70,14023
239721,1,primer piso,124,14024
1162223,1,piso intermedio,119,14025
3295245,4,piso intermedio,138,14026
5859546,1,primer piso,116,14027
4601933,2,primer piso,160,14028
4292351,4,primer piso,171,14029
6350950,2,ultimo piso,161,14030
6645333,2,primer piso,147,14031
6635013,3,primer piso,148,14032
659343,4,piso intermedio,126,14033
383287,4,primer piso,194,14034
6174801,2,primer piso,83,14035
423488,1,piso intermedio,182,14036
289402,2,primer piso,113,14037
5599422,3,piso intermedio,131,14038
1477039,4,ultimo piso,200,14039
276860,3,ultimo piso,132,14040
3684535,2,primer piso,197,14041
6929499,3,piso intermedio,88,14042
4666672,2,piso intermedio,141,14043
278067,3,primer piso,156,14044
2004993,1,ultimo piso,184,14045
3268012,1,piso intermedio,133,14046
5035909,2,primer piso,82,14047
2549972,3,primer piso,108,14048
2955459,1,primer piso,188,14049
5694717,4,piso intermedio,121,14050
6239988,2,ultimo piso,104,14051
371935,1,ultimo piso,152,14052
4100336,4,ultimo piso,80,14053
1547182,4,piso intermedio,142,14054
1802773,4,piso intermedio,134,14055
5006729,3,primer piso,183,14056
6463806,1,ultimo piso,122,14057
4470320,2,primer piso,89,14058
6972935,3,ultimo piso,138,14059
3710486,3,primer piso,160,14060
4537759,4,primer piso,111,14061
3887862,1,piso intermedio,77,14062
935003,4,primer piso,138,14063
2483154,3,primer piso,88,14064
4614086,2,piso intermedio,152,14065
3580929,3,piso intermedio,190,14066
6132171,4,primer piso,134,14067
4460425,4,piso intermedio,182,14068
1662891,3,piso intermedio,118,14069
4070364,1,ultimo piso,133,14070
4592715,2,primer piso,76,14071
6788115,3,ultimo piso,184,14072
5698032,3,piso intermedio,102,14073
3935656,2,primer piso,183,14074
140912,1,ultimo piso,152,14075
6015480,3,ultimo piso,94,14076
4000327,1,ultimo piso,86,14077
6999918,4,ultimo piso,172,14078
3942321,1,primer piso,142,14079
5468183,1,piso intermedio,187,14080
1797787,2,ultimo piso,71,14081
6085385,4,primer piso,143,14082
6660271,3,piso intermedio,138,14083
5823655,1,ultimo piso,199,14084
5278993,2,ultimo piso,173,14085
940999,3,piso intermedio,192,14086
4296725,3,ultimo piso,182,14087
1180979,3,ultimo piso,176,14088
4562844,2,piso intermedio,88,14089
352220,4,primer piso,81,14090
263363,3,piso intermedio,179,14091
4559382,3,piso intermedio,73,14092
6025584,1,ultimo piso,130,14093
351065,1,primer piso,72,14094
4973248,3,primer piso,105,14095
4142841,1,primer piso,143,14096
3528751,4,primer piso,139,14097
2350008,3,ultimo piso,126,14098
4486307,1,piso intermedio,114,14099
2427972,3,primer piso,151,14100
5821419,1,piso intermedio,102,14101
3933470,3,primer piso,115,14102
3056412,3,piso intermedio,184,14103
4413660,1,piso intermedio,94,14104
1853574,4,piso intermedio,157,14105
1940909,1,piso intermedio,115,14106
796600,2,piso intermedio,154,14107
4350981,2,ultimo piso,74,14108
783105,3,piso intermedio,173,14109
2865980,3,piso intermedio,180,14110
3613364,1,primer piso,163,14111
1604616,3,piso intermedio,180,14112
2950456,4,piso intermedio,199,14113
4395810,2,piso intermedio,86,14114
1736067,1,piso intermedio,141,14115
3134573,4,primer piso,180,14116
2441370,1,primer piso,170,14117
2984230,1,piso intermedio,166,14118
3968960,2,primer piso,164,14119
6467110,3,ultimo piso,110,14120
3338454,4,piso intermedio,106,14121
664053,1,primer piso,89,14122
4209959,3,primer piso,98,14123
3240478,4,piso intermedio,139,14124
640384,4,ultimo piso,145,14125
2083916,4,piso intermedio,97,14126
6394882,2,ultimo piso,198,14127
5650205,2,primer piso,88,14128
477696,2,ultimo piso,176,14129
598010,2,piso intermedio,184,14130
5237402,4,piso intermedio,180,14131
2596196,3,ultimo piso,128,14132
4777281,4,ultimo piso,182,14133
878512,2,piso intermedio,74,14134
5458982,4,primer piso,190,14135
4635253,4,primer piso,179,14136
6877603,4,ultimo piso,195,14137
5055176,1,primer piso,128,14138
143651,3,primer piso,123,14139
3010218,1,piso intermedio,164,14140
2799511,2,ultimo piso,162,14141
4975444,2,piso intermedio,134,14142
1123487,2,ultimo piso,192,14143
1903490,4,primer piso,86,14144
4704577,2,piso intermedio,189,14145
3662178,3,piso intermedio,112,14146
2240285,4,ultimo piso,173,14147
138599,3,primer piso,140,14148
6789602,3,piso intermedio,162,14149
6205953,1,primer piso,143,14150
263564,3,piso intermedio,130,14151
3156858,1,primer piso,193,14152
2777196,3,piso intermedio,118,14153
534743,4,ultimo piso,145,14154
2011934,4,primer piso,161,14155
3007479,4,piso intermedio,85,14156
4611887,3,primer piso,184,14157
6414764,4,piso intermedio,158,14158
3826795,4,primer piso,130,14159
3522270,2,ultimo piso,96,14160
1586473,2,ultimo piso,97,14161
6295363,3,ultimo piso,72,14162
3396671,1,primer piso,157,14163
5952583,3,primer piso,108,14164
1200997,3,ultimo piso,177,14165
5969213,3,ultimo piso,150,14166
3919535,4,ultimo piso,127,14167
5063184,2,primer piso,126,14168
3591532,4,ultimo piso,125,14169
374906,3,ultimo piso,149,14170
1365232,3,piso intermedio,176,14171
3184194,1,primer piso,107,14172
1192559,1,primer piso,101,14173
5331764,2,primer piso,188,14174
6195271,3,piso intermedio,145,14175
396990,2,piso intermedio,98,14176
4942667,2,piso intermedio,174,14177
4957848,3,piso intermedio,89,14178
6723417,4,piso intermedio,197,14179
5143003,2,primer piso,128,14180
2594133,2,ultimo piso,181,14181
6720016,3,primer piso,170,14182
5086343,1,piso intermedio,121,14183
5639747,1,piso intermedio,140,14184
1996011,3,primer piso,135,14185
5564126,2,ultimo piso,156,14186
3857894,1,ultimo piso,85,14187
4428423,4,ultimo piso,104,14188
3647662,3,ultimo piso,88,14189
941305,3,ultimo piso,195,14190
2613911,4,primer piso,100,14191
6228271,4,piso intermedio,91,14192
1034987,2,primer piso,172,14193
2482713,3,primer piso,119,14194
565146,1,primer piso,199,14195
3961064,4,piso intermedio,178,14196
1907721,4,primer piso,136,14197
2930393,2,ultimo piso,109,14198
5717170,4,piso intermedio,103,14199
6706847,4,primer piso,149,14200
3310767,2,piso intermedio,78,14201
6073672,3,primer piso,92,14202
6670040,1,primer piso,142,14203
4826022,4,ultimo piso,106,14204
5181789,2,primer piso,83,14205
5206766,3,ultimo piso,86,14206
700778,4,ultimo piso,124,14207
1425682,3,primer piso,116,14208
2761736,4,primer piso,93,14209
2464149,4,piso intermedio,138,14210
1704352,2,primer piso,184,14211
5099986,2,piso intermedio,179,14212
3423540,3,piso intermedio,77,14213
2746991,4,primer piso,141,14214
857302,4,piso intermedio,84,14215
1065049,3,ultimo piso,159,14216
5874291,4,ultimo piso,144,14217
6156003,1,primer piso,115,14218
3816555,1,ultimo piso,102,14219
3290913,4,primer piso,102,14220
4676738,2,ultimo piso,145,14221
4631253,4,piso intermedio,119,14222
6679519,1,primer piso,97,14223
6531041,2,ultimo piso,94,14224
3535185,1,primer piso,162,14225
1993746,2,ultimo piso,105,14226
4672258,3,ultimo piso,113,14227
3451509,1,ultimo piso,117,14228
1378479,2,ultimo piso,196,14229
1983202,1,ultimo piso,150,14230
1235454,3,primer piso,156,14231
4662122,3,piso intermedio,138,14232
1358266,3,ultimo piso,81,14233
1104091,2,primer piso,139,14234
5198674,2,primer piso,117,14235
5295575,1,ultimo piso,158,14236
1223906,1,ultimo piso,174,14237
2076452,2,primer piso,185,14238
6267497,4,primer piso,168,14239
2668301,3,primer piso,131,14240
5085991,1,piso intermedio,195,14241
6866467,2,piso intermedio,154,14242
298167,4,primer piso,162,14243
6844877,2,primer piso,197,14244
725384,2,ultimo piso,92,14245
2300053,4,ultimo piso,190,14246
5042476,1,primer piso,83,14247
5322053,3,piso intermedio,193,14248
3248979,2,piso intermedio,186,14249
5179656,2,piso intermedio,188,14250
4522453,4,ultimo piso,147,14251
1329698,1,ultimo piso,109,14252
945048,1,primer piso,134,14253
2843143,2,piso intermedio,143,14254
5856796,4,ultimo piso,196,14255
4726280,2,primer piso,163,14256
3326141,1,piso intermedio,142,14257
3896933,3,primer piso,76,14258
5524632,2,primer piso,106,14259
6169291,3,piso intermedio,158,14260
6249829,2,primer piso,116,14261
4502269,4,primer piso,139,14262
4426579,2,ultimo piso,122,14263
200472,4,piso intermedio,89,14264
2469227,1,primer piso,158,14265
3240164,4,piso intermedio,122,14266
6422881,3,piso intermedio,199,14267
5870572,1,primer piso,128,14268
998642,1,ultimo piso,76,14269
2210527,2,piso intermedio,132,14270
5411421,1,primer piso,148,14271
1625027,3,ultimo piso,152,14272
722513,2,ultimo piso,131,14273
1682791,1,primer piso,141,14274
5313480,4,primer piso,183,14275
5641634,3,primer piso,196,14276
3148757,4,ultimo piso,199,14277
938747,4,ultimo piso,171,14278
1826823,4,primer piso,150,14279
5802557,4,piso intermedio,171,14280
880599,2,piso intermedio,145,14281
228594,1,piso intermedio,170,14282
2854075,4,piso intermedio,118,14283
3770841,4,piso intermedio,126,14284
1439377,1,ultimo piso,166,14285
3436976,4,piso intermedio,78,14286
5280968,3,primer piso,79,14287
4592826,3,ultimo piso,93,14288
4687325,4,primer piso,98,14289
5035196,1,primer piso,83,14290
3165311,4,primer piso,144,14291
2615897,1,piso intermedio,163,14292
5510392,1,ultimo piso,161,14293
2880758,1,primer piso,80,14294
4105493,4,piso intermedio,191,14295
719960,1,piso intermedio,104,14296
4230367,3,piso intermedio,134,14297
4940648,1,primer piso,140,14298
5848395,1,primer piso,158,14299
6864454,1,piso intermedio,179,14300
2906143,3,ultimo piso,148,14301
4141944,4,ultimo piso,101,14302
5144785,4,primer piso,126,14303
1858630,3,primer piso,142,14304
2365764,2,ultimo piso,172,14305
5583664,1,primer piso,114,14306
5554745,1,piso intermedio,95,14307
4172873,4,piso intermedio,78,14308
5478185,4,piso intermedio,194,14309
4598099,2,piso intermedio,102,14310
950221,2,ultimo piso,73,14311
1313676,1,piso intermedio,83,14312
2127320,2,ultimo piso,98,14313
4517556,2,primer piso,196,14314
3987482,1,ultimo piso,91,14315
6744598,3,piso intermedio,161,14316
3637444,3,primer piso,81,14317
668108,1,primer piso,93,14318
5233417,4,piso intermedio,149,14319
2682637,2,primer piso,95,14320
1330177,1,piso intermedio,116,14321
1834501,3,piso intermedio,185,14322
1571706,4,ultimo piso,193,14323
5742612,3,ultimo piso,103,14324
2930770,3,ultimo piso,83,14325
6373960,2,piso intermedio,145,14326
4023571,4,ultimo piso,82,14327
3942036,3,piso intermedio,146,14328
1168072,3,ultimo piso,112,14329
5378725,4,primer piso,173,14330
2927581,2,primer piso,74,14331
244832,4,piso intermedio,105,14332
6466819,4,ultimo piso,93,14333
4547093,4,ultimo piso,167,14334
3482864,4,ultimo piso,125,14335
1714855,3,primer piso,197,14336
5172130,2,piso intermedio,70,14337
4920001,3,primer piso,91,14338
5019616,4,piso intermedio,132,14339
4956106,1,piso intermedio,187,14340
4307368,1,primer piso,187,14341
103010,1,primer piso,164,14342
2913821,2,primer piso,85,14343
663274,1,primer piso,129,14344
2026101,4,piso intermedio,99,14345
5249723,1,ultimo piso,153,14346
5549855,2,ultimo piso,107,14347
6703589,4,piso intermedio,165,14348
4406694,3,primer piso,130,14349
5338683,1,piso intermedio,173,14350
5574679,3,piso intermedio,86,14351
2383781,1,primer piso,185,14352
5982965,2,piso intermedio,74,14353
4512197,3,primer piso,78,14354
3661644,1,ultimo piso,87,14355
4950197,1,ultimo piso,140,14356
4535037,1,ultimo piso,140,14357
203981,3,piso intermedio,169,14358
4297500,2,primer piso,149,14359
6996324,4,primer piso,123,14360
6574497,2,ultimo piso,148,14361
265521,4,primer piso,129,14362
5465740,3,piso intermedio,155,14363
1821050,2,piso intermedio,95,14364
229402,3,piso intermedio,92,14365
383750,4,primer piso,120,14366
3720568,2,primer piso,119,14367
5583100,1,ultimo piso,183,14368
4711854,1,primer piso,186,14369
962544,3,piso intermedio,193,14370
1799977,3,ultimo piso,178,14371
5881269,4,primer piso,149,14372
1317484,2,piso intermedio,104,14373
3531075,1,piso intermedio,120,14374
2881744,4,primer piso,177,14375
3669628,1,primer piso,108,14376
6182789,2,ultimo piso,70,14377
6146444,4,ultimo piso,187,14378
705054,4,ultimo piso,180,14379
4896622,2,ultimo piso,194,14380
5070359,3,piso intermedio,160,14381
250952,2,piso intermedio,175,14382
3718232,3,piso intermedio,189,14383
1988358,3,primer piso,105,14384
4235587,2,primer piso,124,14385
517767,1,ultimo piso,112,14386
5416246,2,piso intermedio,135,14387
